song_mbid,artist_mbid,playcount,listeners
53912840-df6d-3292-ab33-331f525137a8,5b11f4ce-a62d-471e-81fc-a69a8278c7da,23600376,2660749
53a1580a-d76b-4c56-9539-d26d0f46b43f,e43daa78-3cf3-4cf9-bc27-af4d4e675a02,1292506,187774
53b25241-3767-426f-9fd9-c2e51aa7fa66,89ea85c2-c90a-46ea-93db-9bed95d5c8f8,19886788,1484763
53c226d2-ef58-4763-9440-be4202ddcd55,fa22eeda-8db9-4ae5-97c9-6d0b9ceb7cf3,3082745,303597
53c2fd3f-20b3-4e96-baa7-8a276a5553dc,260b6184-8828-48eb-945c-bc4cb6fc34ca,15738539,1008331
53c37218-2306-40a6-9c28-6ff60a937739,ff460a70-fdf4-4aa2-b021-8a04da76d88e,5813993,811500
53d653cb-2bd5-44f1-99cc-ab3efbdf88a1,8bd5a8fb-4c25-401d-a597-2c24affdd5c5,2542164,170521
53dae548-3a00-4fab-85f1-9721cdb057e1,f59c5520-5f46-4d2c-b2c4-822eabf53419,6447184,628484
53e9a9af-579f-4b6c-be54-5c49b89805d6,677e31f1-4035-463c-8ca4-41175440c919,2118516,218368
53e9e63c-8e16-4cb4-af36-7b38a1728916,4b585938-f271-45e2-b19a-91c634b5e396,17071071,1631849
53ec85c2-5055-43a2-b90e-a115ef2bd033,680a0350-cee3-49d4-a85d-7c9f4657fb97,8276804,825051
53edc438-8c7f-401b-9bab-805f145cb5ec,0d79fe8e-ba27-4859-bb8c-2f255f346853,33652870,524526
54075e2c-ab35-4b23-b275-206b06a82d5e,66fc5bf8-daa4-4241-b378-9bc9077939d2,9908289,988542
541bfd38-2e1a-46a6-96d5-8c98d75cc837,e8bd5b47-e8b4-4671-a9f6-590a92e88898,1288981,151534
54232c77-4aed-4a1b-b09b-46665520f64e,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,7091642,883969
5429f043-5f2b-4613-af54-4cf5a1fbaa21,aab35942-f176-4f77-bbf9-1d6aa98ccf3f,2882274,380875
542c36ea-eb71-412b-acdd-4107206daa65,eb3c021d-e056-42d6-8fad-064205a90527,2144559,108052
5443c746-0658-4f81-88b3-23884edfb726,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,29427992,1658284
5450ad51-4838-49e9-a992-06438039c525,fbd2a255-1d57-4d31-ac11-65b671c19958,4711218,708111
546122ed-896a-4fb0-bd46-9bafa2b5f8a7,9118f524-be76-4eaf-875c-ccf15e2a2ad6,13112830,994418
548472bf-b9b8-46cf-8e60-6e772ebc0270,0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,4051690,322158
54851908-6a29-4f68-b587-43d3354731c5,ce4a1c08-6912-423f-bf6c-97ce69f5e89f,12571043,818819
549bbde2-a84a-43b2-a6fa-a0a0baaffb7e,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,4842436,390305
54b1a681-bf17-426d-b2f0-0fe586c24385,516cef4d-0718-4007-9939-f9b38af3f784,5669410,627138
54cb56c8-ca0d-4b0c-b46a-eaaa2d7d332c,03d561c0-b4e1-49df-bd72-24dfeaf245e7,9363466,668306
54cb8366-f2e4-4151-b0b4-0bf90dc1fb77,7527f6c2-d762-4b88-b5e2-9244f1e34c46,2851227,419815
54ee9fb7-d513-43a7-9cdb-9b8be2c76c1d,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,11909759,790768
54fda115-7237-49af-8559-fcf45713b69c,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,6285235,502706
5503137c-e979-4e35-9838-220c622cdbda,078a9376-3c04-4280-b7d7-b20e158f345d,6500034,749537
5506d4aa-da8c-4490-a9e0-0ed4c1473f95,49204a7a-ed85-407a-828f-6fd46f1d8126,20317856,497273
551ad893-bbf9-4b71-8893-bb96c5b3687a,35feae82-8b2c-4f8f-ae7a-af5662848947,1832859,287356
5529dfb7-a87c-410c-9a47-7500e8381632,8aa5b65a-5b3c-4029-92bf-47a544356934,9715939,1446860
55354103-bead-483a-b1a6-7965c4a428ad,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,21323603,1229730
5542bb36-1be8-4ed7-abe7-282d0bee35f7,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,7101372,701966
5542d6d2-740b-4981-bf6a-94681fec680a,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,3080260,329257
55447e4c-c015-4746-a03f-483649554375,1e4e9db7-5068-4a9c-bdd0-5777e47172c8,1706170,213600
5547c2dc-bf3d-4f16-91a7-6b5960de6c46,e56ab1ae-1cfa-4d0e-b33b-af31bff677c7,2552864,175101
5548b870-b326-47a3-ab17-5bd45a70239c,96855c21-b832-4366-ba12-0d2330c36a86,8189807,533172
5553cbf5-f616-467f-b041-64ef3f8e1993,800760de-bdf8-43a2-8fe0-44a2401a5515,1715613,176703
556953c3-79e4-4af0-99ab-5bb887ad4e69,fa58cf24-0e44-421d-8519-8bf461dcfaa5,5138243,412793
556f950e-0b3b-44bb-a750-c6c5d5b86140,e10ddbc5-dcae-4bbb-8a32-4c9a7228bfab,595503,62371
557914e7-c68d-4b98-90c6-d0519be4e65e,2baf3276-ed6a-4349-8d2e-f4601e7b2167,4646876,394516
558045c5-73ac-4fef-915e-7ba63f9b0312,381086ea-f511-4aba-bdf9-71c753dc5077,8872406,844056
558ffc04-a289-4422-bd99-9858d5529549,c07f0676-9143-4217-8a9f-4c26bd636f13,3253724,316376
559201df-9de9-475c-822b-d8428e9a89e2,f181961b-20f7-459e-89de-920ef03c7ed0,8373451,1015835
559deab7-2807-46a4-8495-e5d941379f62,2bf761c6-4bcf-4cfc-a388-8fcb2eea8cc8,6591210,464582
55a2964f-c47e-4214-bb55-fd91bf5bbc65,5441c29d-3602-4898-b1a1-b77fa23b8e50,2869834,418301
55a574eb-08a0-3a4a-86a3-cede6e1f8c7c,b2d122f9-eadb-4930-a196-8f221eeb0c66,7397992,799694
55a80d34-0ed0-4fff-9b2c-32bc67a61828,260b6184-8828-48eb-945c-bc4cb6fc34ca,3496800,392106
55b9be96-bc9a-3a1c-922c-89d0779f1b61,233fc3f3-6de2-465c-985e-e721dbabbace,5985114,706256
55b9fb00-4390-4549-a692-5993bc524e70,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,8365926,1345937
55ca4fb5-e47a-478c-89ef-ae06f06f8b26,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,11822970,1294672
55cc9cb9-430e-4d72-85ac-8422926d9c12,cb525a30-b590-448f-b94d-fab86e0e8756,5521953,316294
55ffae19-d611-46d7-a2d4-a1b98c0cb3e1,2baf3276-ed6a-4349-8d2e-f4601e7b2167,3534906,362736
56249bbf-be07-4576-ae5e-e2a8e7d9e757,d6e04a67-ecec-46b9-b023-13964a12dc76,2454779,353143
5627a668-5171-3ff6-9de3-4c70e36278db,cc197bad-dc9c-440d-a5b5-d52ba2e14234,5954009,910753
5637d5e5-24cb-4dca-9ca2-2c3b664dcd6b,de0748c9-ed32-4a7c-aaaa-cfac23ec5299,8271989,630367
5666d462-dfda-480a-b22a-85ef29d6b971,20244d07-534f-4eff-b4d4-930878889970,25551452,913059
566a8f5c-825b-4819-bc38-766c20b4bef7,3547f34a-db02-4ab7-b4a0-380e1ef951a9,2292995,231758
5671d5f7-7413-3252-93b9-19978072d2a7,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,8043986,899811
56746610-aaf0-47ab-aa89-3907102ded34,381086ea-f511-4aba-bdf9-71c753dc5077,12555078,967632
56782cfe-84b3-4326-a83b-62ef5bdcb3a9,fa58cf24-0e44-421d-8519-8bf461dcfaa5,6510351,494590
56856396-51ec-4e14-903a-3ef478bac052,9d1ebcfe-4c15-4d18-95d3-d919898638a1,7629360,1059557
569769d3-10c2-4fb2-ada0-d1f3532f8ec9,9118f524-be76-4eaf-875c-ccf15e2a2ad6,6094947,505885
56a4c981-da81-4f1f-a382-bbb94f0ba319,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,23839016,1238055
56b308c8-fbda-4542-b6a1-c849d3025861,73e5e69d-3554-40d8-8516-00cb38737a1c,11344161,1512923
56cd166e-f8cd-4fd4-bb0c-9559adaac4fc,2f548675-008d-4332-876c-108b0c7ab9c5,5274221,592778
56e40a38-a7ff-4635-bd70-c4209e929661,c3ecef5d-84f3-4942-8c24-0a626343c3f4,10119445,1057549
56ee6191-cedd-4e7f-81f1-95afae8ab759,056e4f3e-d505-4dad-8ec1-d04f521cbb56,6031305,872492
572da35f-748b-4065-a7b7-1e3cd84f981b,c7df5ec5-380a-40f9-856f-28fb4a33d946,4153785,419280
572eb1ce-a29d-415c-8b15-dc964208876e,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,5795651,1003674
573431d2-3be0-444d-8123-03aa77c4a21e,9df32318-47d5-4df7-bc68-3ed9e15eb0f6,1479874,228954
57562e10-37a1-4eec-b248-79de9a567960,260b6184-8828-48eb-945c-bc4cb6fc34ca,8296481,597548
5760931f-06b0-47b9-9b84-06e6b3687cf3,4bd95eea-b9f6-4d70-a36c-cfea77431553,12992569,1271571
576b16cf-33f8-4524-9782-8d227ca7f11b,20244d07-534f-4eff-b4d4-930878889970,26027012,1669275
577a1d74-9cfa-4d79-a6ca-8d82aa26b4ef,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,6372029,563172
578f5354-540f-4c0c-8f1b-1893a10e862b,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,24995209,1691760
579c4ad8-f486-4b03-bf67-d07d5c9f9fd6,8bfac288-ccc5-448d-9573-c33ea2aa5c30,8859791,1164997
57b74e92-917b-4110-b696-167ac59e58e1,53b06622-ec51-4924-a554-58b0affde6b5,11028839,1065124
57ccdfc9-7e2e-3d53-9fb8-97281c598424,b1570544-93ab-4b2b-8398-131735394202,6403477,724464
57f0a652-6d7e-4bad-ba23-dc290cc2766e,ba0d6274-db14-4ef5-b28d-657ebde1a396,6845224,647213
57f6dba9-bdd6-4127-b4b5-1096dd742830,ea4dfa26-f633-4da6-a52a-f49ea4897b58,19777988,2189535
57fa745f-9c3e-410f-a9e6-1b11f229ec4d,20244d07-534f-4eff-b4d4-930878889970,10813028,825592
57fe69dd-cb3f-4bac-b65d-0ab991c45eff,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,4609845,411801
5806c4d4-aa21-4725-a7b8-6d1714cf8bf4,3a4024dc-cc62-4d9b-8bed-c22426136a52,874809,70069
58181d7f-51de-4fda-b1a4-19d47e82d634,79239441-bfd5-4981-a70c-55c3f15c1287,3803261,564861
581ffe21-614a-4394-b42f-5892857a58e5,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,9468282,1150571
582063b6-08cd-4a44-9297-0c1320fa0110,b46e298d-d3a5-4695-a03e-63e8c523b23e,5797877,453182
58389d98-bfc9-4956-9dc2-4a692525958b,3ceeddbd-fba5-4bdb-99f7-2d028ed5afda,16018197,721430
5844bba8-633a-3d42-a7a4-253c93037f92,b9472588-93f3-4922-a1a2-74082cdf9ce8,6151145,509143
5850558f-8cd0-4974-9cf0-8ab7e47f0720,21a89505-10a9-4ac0-8388-833bc07b9f86,13959542,917628
5851d1f2-de12-403d-be48-c6f3174ff0d0,70198b37-f6c7-4cc7-a728-4224e860a15f,2118608,206801
5866a824-0000-4c42-81f7-087eb1f4114d,0d79fe8e-ba27-4859-bb8c-2f255f346853,10241360,468151
58744ede-9020-4a3d-8443-3f75cab55328,98cb416e-5271-484c-ab3b-6bed6b4aae12,3893233,460095
5877f0b0-3b2e-426f-a889-aec3a2ca647d,8560d4e8-05e2-4c20-980b-ad2db445dd5d,13006085,1238096
589a4b32-d7a7-4a46-b1f5-7910477094ff,127d8614-0876-4408-886c-6f110b047a78,2938488,263900
58a95960-503e-4b70-aeca-2cc404f46c07,2bcf2e02-5bc3-4c76-bf76-41126cb11444,1576719,105607
58ae5c4f-1319-3877-8ed0-504ef0089893,39ab1aed-75e0-4140-bd47-540276886b60,24242637,2651565
58b704a7-6307-4076-ab2d-6152a00a36b6,074e3847-f67f-49f9-81f1-8c8cea147e8e,4704228,272441
58b804ae-67ca-462c-ad21-aa16bd777721,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,11620003,1079149
58ba910b-4762-4c76-99bf-02031e11dd94,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,5881507,752442
594cf8ad-0c5b-4d15-9b01-d8cd13097b95,4d7db1c4-3c00-4140-8c83-c6d99cfdecf4,2727822,303743
594fdc10-b89d-40ac-8609-cc3e39190f3d,b2f2216a-d7a9-4ce0-8b8f-f494d9a8c196,2909494,146459
595d6275-49b9-4897-a1a3-c199ec89fde1,7441014f-f8f5-494f-81db-ff166fbc078d,9343672,777127
5964e64a-db16-4dac-886c-1a9fab97be4a,32b87bbc-2363-457a-97b4-3103a569f3a7,943938,209948
5966c8d1-17ac-4987-a156-c413286e2998,680a0350-cee3-49d4-a85d-7c9f4657fb97,8755214,877765
596863d9-7b83-498e-bca7-590fbf149a85,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,7641412,500692
5970bda8-52a8-45ba-a558-6910f58fdb90,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,11959444,837990
59762f87-cc39-4d20-8eb7-22d051da0a97,546e82a3-550b-4cf2-8cb8-595d9d32aa49,160311,38423
597ce866-db83-406c-9c1e-5f5bfbab1fe9,7527f6c2-d762-4b88-b5e2-9244f1e34c46,3515652,550703
59a52394-a489-4465-ba30-0887853a4ee5,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,7328046,1251375
59b675b9-6e8f-4530-80c7-e645c2391a8e,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,7608751,872089
59b7e5d8-de1d-400f-b79d-34c9003d65b3,03ad1736-b7c9-412a-b442-82536d63a5c4,4010276,488610
59d3e8c1-15d6-4314-b279-fa4c0b0c4542,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,19167092,1750131
59da6d37-a380-316e-b8c4-13946b381d32,cc0b7089-c08d-4c10-b6b0-873582c17fd6,5235539,818734
59dd9888-d4b4-4ced-9bb8-98cd0dda0046,38f0c7ac-46eb-49ca-b3ab-c785ccd05a60,13233140,1019213
59de26e1-4387-3e17-ad1d-9a7f003b36eb,5b11f4ce-a62d-471e-81fc-a69a8278c7da,7599627,971480
59de9122-7e0d-45e3-837a-711649ae629a,ba853904-ae25-4ebb-89d6-c44cfbd71bd2,2970735,540385
59f3d9e8-88cd-4697-b776-c0a2d79a05d1,65e60a4a-4e52-48b3-ade4-bdfed2c94b3e,2839425,219884
59f93888-a876-4eea-b5d3-bf910ff00b0d,2baf3276-ed6a-4349-8d2e-f4601e7b2167,6443930,470521
59fc5ddf-a1d9-4746-902d-71fb5a9a78c2,20244d07-534f-4eff-b4d4-930878889970,17738527,1511310
5a055c18-46eb-486d-b08b-22276a3fe4ae,3e1f2ee4-16be-4406-bf18-6173840cf2b1,5080305,686921
5a08cd94-6e12-4092-afaf-bd1042bb033f,f59c5520-5f46-4d2c-b2c4-822eabf53419,4498938,427595
5a252fb1-5bb9-423b-89e5-40c0c90e94f5,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,9737524,648781
5a330ec8-1d13-344f-a91b-6520bcb5eb59,ca1dcba2-792c-4550-abf2-7b45396e81ca,1469,342
5a34ac9c-8d8e-44ab-a66c-0de7836dedf5,92da4329-77a4-425c-8e92-4280110cace9,9522148,557536
5a35306c-e8a8-4eff-a52f-40bcd65f97cb,2d623e82-73e2-4179-9c44-e963980f2d58,7681259,368779
5a3898eb-0e26-4a57-997d-07837a44380f,00505f51-68a8-45fc-b6d6-51be64751378,4697607,479054
5a475783-6a69-4644-bf12-918524174117,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,9937574,827852
5a5670fc-f5b8-4d2c-8dd3-3412bdd09721,0211be88-dc0f-4002-a1de-4001bb359d51,14866996,1086382
5a9950a1-784b-4713-b81c-ab48d075cb0c,e21857d5-3256-4547-afb3-4b6ded592596,4571104,749968
5ab4fa63-e575-4894-be89-8391dc648db7,9c9f1380-2516-4fc9-a3e6-f9f61941d090,10369475,1127538
5aba27a4-d491-4819-b826-e11ef56e7e43,d7134426-a937-43bf-bc54-f10ad8102ed9,3245153,474936
5aceaad9-7603-428d-bfd7-f2e8d25e5f8f,99450990-b24e-4132-bb68-235f8c3e2564,20544,2381
5aceea9c-c53f-3d1d-a22c-78f7433279aa,66fc5bf8-daa4-4241-b378-9bc9077939d2,8034784,737181
5afa33bb-83f6-42c6-b789-8bfa34c48b50,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,29653138,1399183
5b043040-f33c-4ffd-8b4b-358a3203e253,09887aa7-226e-4ecc-9a0c-02d2ae5777e1,8392925,523016
5b09cba9-bfe5-4055-a795-8f2d7553ab7b,1882fe91-cdd9-49c9-9956-8e06a3810bd4,15661628,870486
5b0bf90d-aff9-46c5-a4a0-90717d9da0f7,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,12025515,1403367
5b10b41a-5948-4517-a32f-f83bccc21ef7,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,14467345,1045051
5b12e50e-d64f-4d69-8521-fdfdee2cb7fb,91faf71d-89f3-4bd6-8a54-3701a0dd753f,17142201,1118765
5b2485ce-cbff-4712-bb03-301292749044,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,6394997,740440
5b2ce2f5-2e84-49a0-93be-37bc842f7313,9f75277c-b283-4846-ac8c-f932255cd0ac,4800064,605409
5b2ee819-6646-48b8-b8d5-ccf922c5b54d,e4378b7a-6138-441a-aa34-50e11a562066,3821821,282710
5b34596b-e458-40c9-91e5-5b97491fb07c,68c261d5-48c8-4ea9-9466-9fc908dc79bb,4757848,402802
5b482768-8cba-4588-a851-b07dbcf36800,c42e60f4-4520-4954-b6e4-82bbdf532c11,6889732,378016
5b5126ba-8a7a-43cf-a876-6a08f99d14b4,44cf61b8-5197-448a-b82b-cef6ee89fac5,20754452,1713793
5b576c9b-c9c2-4316-bd8b-36893e31bbd2,81d12ca7-5b89-4d21-8736-860b7400b4eb,17018309,796749
5b5cf952-9e5e-4cac-8d7d-3bd827943544,21a89505-10a9-4ac0-8388-833bc07b9f86,3256642,283701
5b61879d-aeb0-4846-ab6a-b8e16e37ccce,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,13763030,976123
5b73cc04-a339-4730-8b58-3362b5bc066f,f09d2950-e3c6-47b2-b21c-2bad2cd3f616,11482642,202250
5b779a80-0d3e-4015-89e4-69421d48392a,c5eb9407-caeb-4303-b383-6929aa94021c,6977588,1013587
5b78a679-8b4f-43ac-aa99-0e086a5ca53e,680a0350-cee3-49d4-a85d-7c9f4657fb97,9512217,884503
5b81320f-1624-4f79-8eff-f9295b6ae88c,a466c2a2-6517-42fb-a160-1087c3bafd9f,11221265,838882
5b9558de-435b-49a9-b863-c17dfad43206,dc99e6fd-c710-4f79-b74b-127b4d0b7849,5343314,538097
5b9b4e78-eb45-47af-adce-8fd8225dd6ec,9df32318-47d5-4df7-bc68-3ed9e15eb0f6,2814310,362917
5ba00435-ce62-4623-861c-2310b3cf5750,144ef525-85e9-40c3-8335-02c32d0861f3,7124186,828181
5bc57cb6-7875-40b0-967b-0429deade3c3,8da127cc-c432-418f-b356-ef36210d82ac,6482798,444858
5bd9603d-1bbc-40e6-b8c4-75efe8a34056,f9133869-f87c-459c-9aa7-2f176cda7e06,3254736,206245
5be3dc0f-e2d7-44bf-9e29-b4ae4b61770e,75167b8b-44e4-407b-9d35-effe87b223cf,4219939,700889
5bed63d1-f99e-4239-9002-5d38f6eff307,3474a13f-899f-40ec-9d5c-e44e41a02900,4001127,372768
5bf956f1-c656-444f-b9f3-9b08332bcc70,1ee37742-1e3d-4e61-84d2-bc85f4c1459a,22108016,761211
5bfdb004-30d4-4402-82be-67e93cb52397,1ca441fa-7cea-4f29-939b-06d8741f74c7,2892945,227230
5bff45bc-afde-45e6-9887-b4d7435a5294,44cf61b8-5197-448a-b82b-cef6ee89fac5,7543210,575625
5c020130-6d01-4e9c-9551-91947ce53040,70f0e309-5418-49b6-a130-666e2f76eecd,6966919,923035
5c1e7c48-9625-4efd-8acc-588539d9e974,5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,5689893,538370
5c2912c3-c7f6-4d98-acfa-93d2a6924645,260b6184-8828-48eb-945c-bc4cb6fc34ca,8115802,1089407
5c30e191-7949-30b9-bab1-1f5e6a6c2ca8,16a43d5e-c52d-4eaa-9c3b-00b2c1d8e816,9149502,867182
5c3988e7-2bfc-4a5d-901a-03b06e78ba63,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,4750184,744682
5c661f0a-8b49-4c7f-881c-38cc446af230,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,4590945,385152
5c70fbf0-42d4-4ba5-a732-a0b960225f82,584c04d2-4acc-491b-8a0a-e63133f4bfc4,11517586,1379815
5c761780-a3c6-400f-a241-71ffde4346d7,53b06622-ec51-4924-a554-58b0affde6b5,4858496,410729
5c7bbf78-0dea-3c44-91fc-841db1ae6c50,cc0b7089-c08d-4c10-b6b0-873582c17fd6,6796183,948891
5c7c7196-1488-44ec-b1d1-121e315d5907,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,8255064,654424
5c8298b5-1f73-33b1-93f2-8c00c2125cbc,e21857d5-3256-4547-afb3-4b6ded592596,2932551,593916
5c85d5ba-6e19-4b2e-8068-1e9ddb547c03,bfcb6630-9b31-4e63-b11f-7b0363be72b5,11032134,1038221
5c913a4d-844a-4df5-8649-8e489a24f6f9,97529a9e-4b5a-4a9c-9c08-c42401d1c268,4213310,428894
5c937a62-ff8e-4e4d-adac-eb6957d2b6fe,c07f0676-9143-4217-8a9f-4c26bd636f13,6463225,564789
5c937db6-9653-4312-98a5-e4d2726b00c4,cc197bad-dc9c-440d-a5b5-d52ba2e14234,11554530,1516102
5ca00476-8fd2-3080-b32c-c6a2bd65ea98,23a03e33-a603-404e-bcbf-2c00159d7067,10144996,1345356
5cb5c898-700f-400e-905b-51462fa3f5f2,3f6ee55e-d523-4dd8-a027-7a6af9909ae1,2232003,240436
5cbc1f32-3bfd-48e9-953c-5ec847f86370,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,16020533,1356184
5ccf9707-4ad4-458a-a41b-48fcaa9075e2,8837b875-3689-4646-b3fd-d8b53815c7a8,3086160,288658
5cd7baaf-e1f7-49fb-981a-cf502c165fe9,5df62a88-cac9-490a-b62c-c7c88f4020f4,14107457,1209237
5ce4a7c1-c10b-4c71-90f2-993cb563807f,012151a8-0f9a-44c9-997f-ebd68b5389f9,21242604,1911746
5cec1da5-3249-4d46-abe5-050b937e39bc,ee27b2d8-648c-4a9d-a68c-e55066959975,6261278,470075
5cee7c5f-02c1-4a17-b160-cdf57f925463,65e60a4a-4e52-48b3-ade4-bdfed2c94b3e,2773843,212458
5d0333f5-6424-46b3-bc1a-01aade05ea00,29e686ca-134e-46d5-8a5b-7193f618ff35,6051888,471384
5d038443-325b-4249-ad2c-01fef5e3f9fb,3798b104-01cb-484c-a3b0-56adc6399b80,6763422,992673
5d06360a-f96f-4a6d-82c3-4632afa48c81,811900b2-68fc-4d41-8bad-69b7a1f4d628,5054074,1058815
5d132952-d348-48dd-94ce-b42644ceeb2f,a9c38fd2-04be-4bc6-a3bc-96508b226508,8806920,860636
5d17984e-559f-4317-91d0-ece5a906dad7,96855c21-b832-4366-ba12-0d2330c36a86,9020634,494646
5d1fdc40-1de2-48d3-bfbc-160753249f20,bdb2e504-7372-4f5b-a6c7-d578021c53b5,6968807,654858
5d21a7b8-c447-433a-a7a3-d123413ea0c8,9167f739-da47-4495-9d63-9c13b40114ac,4396891,378942
5d275d0a-b4f6-4252-9f26-3c6858ec4226,92da4329-77a4-425c-8e92-4280110cace9,10460660,657653
5d3201df-e3ae-4f7b-abab-43a1b1cd769b,677e31f1-4035-463c-8ca4-41175440c919,3133928,271706
5d446ad0-fb34-42fb-b299-51c399881cb0,a466c2a2-6517-42fb-a160-1087c3bafd9f,6465327,654659
5d4f19bf-7a6b-3639-aa9e-0d2187331d6b,ebfc1398-8d96-47e3-82c3-f782abcdb13d,4162991,671109
5d5345a9-ed07-4edf-abca-7cb6f32b15e4,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,6612465,644527
5d546ff3-79b4-4694-ba60-bb2da19997f3,6ea37194-8483-470c-8b3d-ca545903a853,135819941,367053
5d554a8a-533b-45ab-9c8e-c8a8ae0ec12c,0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,4918246,423663
5d70bdbb-25ef-40ee-9ef2-b6d49f806789,0d79fe8e-ba27-4859-bb8c-2f255f346853,139692770,739947
5d900620-32a8-4911-87ae-7f2acab4f415,9f81247f-7f57-42f3-a8ba-75bef554e591,865796,162967
5d9665dd-f26a-41bd-a490-8d5b230a4e16,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,3544329,228581
5db082d6-b570-49fe-9b07-9e9da68cab2d,49204a7a-ed85-407a-828f-6fd46f1d8126,9549359,522534
5dc84dc1-8c13-400a-a9df-36d3f7399825,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,13546930,727081
5dfb7ef3-4520-4aa4-bf87-785767f69ab2,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,2573729,207438
5e073472-4818-3e3c-b73a-5024ed3eb7a6,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,2928858,293732
5e07501c-5191-40ac-a83e-21f134e8d577,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,2806547,378266
5e15af08-66ac-41e8-8451-59c6cac79eea,35f3e736-e27b-4a26-892c-c00179d163d5,4861426,376922
5e2a5c6d-1fca-4318-8e8f-bef2da7f4bb8,fe038151-1099-4de8-901b-39be66d6e493,6911323,206476
5e2a9d85-06e8-47a1-8cdb-cc87f73010bd,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,15647928,2156227
5e32e9e6-3bd1-40f5-a57e-23874b55e033,859d0860-d480-4efd-970c-c05d5f1776b8,6601334,399411
5e354063-ce28-4234-a758-1d5c591b23d1,bb7959ac-84cc-45c4-8138-d80ee5f2bd9a,280545,29835
5e398da2-f796-3493-b0ca-bf68e8abfc0e,83b9cbe7-9857-49e2-ab8e-b57b01038103,16066678,1773042
5e3f74cd-292b-40df-9536-c3ec0083c649,03ad1736-b7c9-412a-b442-82536d63a5c4,5943140,632149
5e56993b-8a73-3966-8429-01f9e0173729,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,8022005,1217731
5e5c6599-8b16-43f5-b3c1-13ae1c74e223,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,905529,172907
5e64f639-8c2c-4637-863e-79afd205fe28,f23ef341-33bd-47c1-b83c-846a78581f05,1473968,205350
5e72f407-c671-4ce1-a8fa-093a9ef404ae,36e0c533-ffe8-4a88-b846-4d81af8aaf0d,2260774,146685
5e809245-d0e0-44f5-a39d-c9012b75dac2,ef326b3d-61f0-4379-aca0-21237d696d63,11472723,665946
5e81a7b3-7cf3-49fc-b12a-bc2ee21741d9,edc4f886-8d54-4908-b013-260bfcb50481,5773531,587779
5e84c9ff-9511-4962-90f5-b21ef70651c2,61af87f4-16ee-4431-8504-cc06187079fb,12475006,922189
5e9f9ed1-0e13-480e-87ea-86bfd723d76e,ef326b3d-61f0-4379-aca0-21237d696d63,2879474,169708
5ea38d90-6881-433a-9d44-373f9e06c194,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,2721174,411813
5ea3acfd-4018-4222-b6fd-a1c37bf52358,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,6177854,877672
5ebe8a92-e943-484f-849d-e9ad1e0c80d7,8538e728-ca0b-4321-b7e5-cff6565dd4c0,5401499,692085
