song_mbid,artist_mbid,playcount,listeners,song_enc_id,artist_enc_id
cc7a6610-e09a-4f2e-8dab-bca7b420fc80,20244d07-534f-4eff-b4d4-930878889970,15576533,941838,4301,119
6e4867d9-342b-43c1-a881-26b12fddf10b,3267d5a3-c72c-4c3b-bafe-ec8a569c0b74,9082501,617719,2967,191
05c1eec5-a73d-420c-a8c9-c7fff4555062,f2492c31-54a8-4347-a1fc-f81f72873bbf,3494375,487899,436,994
5b2ee819-6646-48b8-b8d5-ccf922c5b54d,e4378b7a-6138-441a-aa34-50e11a562066,3821821,282710,2629,936
c7f39c1e-4ba6-453c-b4b3-3211b9da4ed1,c5f259d0-abd8-418e-81ee-3965fd4e4e9a,1949172,234519,4246,816
612618bc-23ad-48e7-8989-e0b40e5bded5,88d17133-abbc-42db-9526-4e2c1db60336,3152008,309973,2761,555
01b85cb7-d6b9-4b35-b211-1194154ae081,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,2876474,314296,153,682
08112486-ab57-4361-9834-687d26d1dc4b,8da127cc-c432-418f-b356-ef36210d82ac,5865497,295243,572,576
1e61a812-6efc-4763-84b2-f6216ba000d6,e8bd5b47-e8b4-4671-a9f6-590a92e88898,2546867,240247,1385,953
b73f17bf-463a-418b-90e6-7f4436097b2f,5c2593bc-1621-4c4d-821b-b7bb6ff213b5,5808480,695363,4025,369
6d8cbf10-8a2c-4064-ae3a-2f0ab1eac5f3,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,4859899,595278,2958,550
0d3d9129-60f0-43e8-b60d-9f1f79eb6ea2,e0140a67-e4d1-4f13-8a01-364355bee46e,3139960,252405,822,916
d6f0bd7e-b3a6-45e2-b3b2-bd53b2a8e9c7,35214d53-009b-45d9-8a00-6664325b9e2a,3473958,149524,4433,208
0d350e98-9084-3a88-9bbb-77146935de58,acc7cb5a-8f3a-4f61-b199-a62d45374dec,3620399,226972,821,707
85015d79-1756-4f38-a3b8-9e3ef72a7d38,127d8614-0876-4408-886c-6f110b047a78,1606965,137004,3334,64
0eb4bdee-9317-465f-8eed-72f83d866edf,9fff2f8a-21e6-47de-a2b8-7f449929d43f,7828918,757694,886,665
65318f84-c7ad-4847-868d-61e6316ec0b6,859d0860-d480-4efd-970c-c05d5f1776b8,5211143,405876,2824,543
a6179569-2c0f-4449-94dd-58971037951d,1c009a08-74d1-4682-bc56-8bfbe9e66b62,4181361,740543,3780,103
f3d19705-92d0-4183-8faf-7203ac8d3979,9f75277c-b283-4846-ac8c-f932255cd0ac,13604942,1142416,4792,660
326a02e0-b5dc-4187-82c4-6ebefbdf9139,20395131-fbde-43ce-b141-b700cfdae99c,4330392,311843,1857,120
a433cf81-f3bf-48d5-a381-568581c025fe,9f81247f-7f57-42f3-a8ba-75bef554e591,2329934,273343,3761,661
adf44a12-e5f4-48aa-9029-b9ef4b5f1d6d,49204a7a-ed85-407a-828f-6fd46f1d8126,31571645,897023,3898,290
8565e806-d36f-47df-bb0f-c04c61095a47,2baf3276-ed6a-4349-8d2e-f4601e7b2167,10554593,602170,3345,163
753d850a-b91b-48cd-b1ef-8a5e38707253,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,8916386,1304840,3072,751
0283b8c9-ef79-4ddd-b135-aa03d5d1f10e,75be165a-ad83-4d12-bd28-f589a15c479f,8931039,994240,216,478
1b2bbee4-ca5b-453b-82f5-8ab7b95bd3ab,f59c5520-5f46-4d2c-b2c4-822eabf53419,7257763,903679,1297,1013
0996b58b-52d7-407e-9c50-8ed7bb34d372,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,8794308,546586,649,582
55cc9cb9-430e-4d72-85ac-8422926d9c12,cb525a30-b590-448f-b94d-fab86e0e8756,5521953,316294,2538,833
c3df868a-4a11-4473-8f50-13c7b5826c2e,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,9364406,965751,4183,1016
07c743ae-0bed-4582-8a1c-6d20220b8304,859d0860-d480-4efd-970c-c05d5f1776b8,6428469,828510,550,543
2d26658b-9e65-4d89-a8da-acc228154b93,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,13349748,841418,1738,429
4737fc8c-1acf-446e-b8c4-b6cd33b9a581,f9133869-f87c-459c-9aa7-2f176cda7e06,8723786,798251,2238,1023
22ad1e1f-a9af-40f1-ac20-59b178012c8a,3377f3bb-60fc-4403-aea9-7e800612e060,4048825,499936,1492,197
053f6db6-3ec1-4de7-94fc-2a25afe53fc9,44cf61b8-5197-448a-b82b-cef6ee89fac5,16703360,1508387,408,270
7cad4066-c2a5-43ee-a79e-f3804c50c720,14b22b4b-06d5-4b82-8284-29d29b58945f,4659429,728588,3201,75
2963bd43-bf52-4dba-baa3-87a9ba0c0e57,8e68819d-71be-4e7d-b41d-f1df81b01d3f,6959817,810341,1651,580
11e2aa07-1e46-42b1-a5be-0d7585c2f8af,aaed1746-ea00-4cb4-9273-88b34e148991,5317485,561279,1013,697
345b01ac-0384-4ea4-bed2-8b90a6248f70,cf0dbc16-4e24-4957-b5b4-955c8978f690,7509029,275066,1896,850
1c7d1e24-9d88-4de9-bc07-af617b6cc758,fb588f59-af1a-493a-9508-ed487caa2a11,6057072,444400,1339,1035
49d5b322-1ef7-32a1-bc8b-090d2db1dec7,7527f6c2-d762-4b88-b5e2-9244f1e34c46,5218153,567442,2289,474
20d49aa5-8c62-41e8-a36c-41bcada42cec,3ac96b4c-4f42-48c8-b793-84dbf54d7ac6,8264398,630318,1440,240
0bb15e92-494a-341e-9e63-2ba61455b43f,1138a764-2212-4d0a-b02d-0dc14df91e08,2528770,503810,762,60
ba2173eb-7616-4b0d-941d-81cf29d1270c,88d17133-abbc-42db-9526-4e2c1db60336,8366992,611945,4063,555
17894247-e585-4c97-83ea-de7047df7639,272989c8-5535-492d-a25c-9f58803e027f,9041959,733432,1188,147
b2ccf9ec-f6d2-4a9c-a701-b5c34e835ba7,99450990-b24e-4132-bb68-235f8c3e2564,2332105,278271,3954,633
cf672bfe-7ba0-4a02-99cb-38ed361f1b99,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,4891092,582864,4344,837
29ba04a1-a913-47ff-b6b2-cb2f0d3cdd88,fb175979-152f-4f32-bf8b-08aa86c24fe3,736885,55917,1658,1034
69516c60-2a9d-40f3-822a-d313a4a47023,95663592-1447-4579-90f7-c94733476667,7286278,243387,2889,613
2633b915-cdef-4870-a1ea-e0bc9f5575f3,763cb144-afdb-471e-bd86-d4f5b9b58641,4202962,335795,1570,479
d4b05080-d041-47df-b3af-ce42773bfe37,bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9,4434834,712399,4406,779
34fe6237-c0cb-4575-be43-1e25a9bcae3e,5441c29d-3602-4898-b1a1-b77fa23b8e50,8014080,897089,1906,342
f987f16d-993a-45ff-88fb-c3730d21a8f8,b4b5b5a7-feff-47d0-9458-83d0d135a692,372891,74623,4863,739
067f5f86-218e-3da3-be48-17f91138f2b2,c07f0676-9143-4217-8a9f-4c26bd636f13,14893903,1262965,476,790
02e9fac6-2231-4c09-922f-e9d9172f81b7,9fff2f8a-21e6-47de-a2b8-7f449929d43f,5575422,607043,249,665
2e6147ca-f5bc-4b1f-9c62-1888687db9d6,7df4c4de-3181-4a69-bd36-9d663970cebb,6955823,383147,1768,507
d66e22b3-1a57-47de-8824-df07e76335b9,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,8183037,647814,4426,682
850ddf64-294a-4ccd-8049-5686f391c02d,c0b630b0-7ada-4350-8cb4-ed9b95ae4d03,4447349,271060,3335,791
6f958b07-caf1-4282-ba11-e0c7d00ff020,2b1e7c27-2663-43df-9c23-8601e173e6ef,4097142,254068,2986,161
7d394770-e42f-4b64-a53e-286be362fe55,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,11071078,1227929,3214,753
60cf268e-d6e2-4902-8000-d6eeddcf74be,fd87acc7-e0a0-4a45-bc2a-d2ab5c10be68,2788712,255173,2753,1045
0f1d94bd-8567-4160-b7a7-132b6cd51a20,aaed1746-ea00-4cb4-9273-88b34e148991,5419229,589247,904,697
31c68ede-c3da-49ba-be21-33c2ce0e0232,9e0e2b01-41db-4008-bd8b-988977d6019a,5619329,981064,1838,651
febea64e-6334-454f-9dd9-1b5115b65e6b,c07f0676-9143-4217-8a9f-4c26bd636f13,3476087,261783,4919,790
e1530a79-6b82-437d-93da-2a989644a9d7,859d0860-d480-4efd-970c-c05d5f1776b8,7181592,1056034,4566,543
6781c73c-1399-49ac-b410-1a487ca216ab,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,3732533,346780,2863,141
2688cb93-d414-471b-bb27-d38e7eca314e,9f75277c-b283-4846-ac8c-f932255cd0ac,10174098,830775,1582,660
0c6d6c9c-8cb3-3692-b46a-e673b3352e62,c07f0676-9143-4217-8a9f-4c26bd636f13,2924129,270095,789,790
af67c81b-23ad-435b-9821-e8abd3eec514,fa44d136-fa40-4187-b522-8e262b41ac7a,9203841,817928,3914,1026
5afa33bb-83f6-42c6-b789-8bfa34c48b50,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,29653138,1399183,2621,1008
1033bfa2-bc17-497f-8da1-9de479ea516f,cf41881c-9b8a-4ca1-82a6-db00a933628d,4331214,406436,947,852
8aacfa1a-3e97-4e9b-891f-889eb10daeaf,9c14317c-87b9-4f7c-a5a5-80add17a1709,3127220,408362,3429,644
700193c4-c51c-415f-b192-d2546226dff1,260b6184-8828-48eb-945c-bc4cb6fc34ca,5271840,401199,2992,144
558ffc04-a289-4422-bd99-9858d5529549,c07f0676-9143-4217-8a9f-4c26bd636f13,3253724,316376,2529,790
01c87bbf-bae3-48f7-a0ad-b3a011a07318,1036b808-f58c-4a3e-b461-a2c4492ecf1b,6708302,566409,158,55
0b5065e0-847b-3721-9653-919e93691a99,f22942a1-6f70-4f48-866e-238cb2308fbd,3777343,494974,744,991
00de7e6f-bc69-49f1-9841-3ecf76e0f460,f0805df4-1541-48b1-8482-4c789f83cfcf,6899199,565610,76,986
1666ec37-4cbb-49a8-9cbb-27604d943e86,fac55e3c-d459-45ed-9f9f-f5078d3b3423,2171264,271926,1153,1031
825fafcf-d791-4e66-bdea-fd8289e60a85,9c9f1380-2516-4fc9-a3e6-f9f61941d090,13308137,1306755,3286,645
d85fd2e8-6174-4ffe-bf30-7ddbb9528374,0b427dad-1ee5-48f1-aa4b-026680a3338e,5364660,573530,4455,42
54cb56c8-ca0d-4b0c-b46a-eaaa2d7d332c,03d561c0-b4e1-49df-bd72-24dfeaf245e7,9363466,668306,2510,18
0e266093-f109-40f9-b0b6-56d0e6358d74,92da4329-77a4-425c-8e92-4280110cace9,3032250,209657,867,602
be4c2393-19fc-41c5-b81f-b084cb0bfdcb,67c1cf68-fbdb-4cb8-9774-25cec93587d6,730200,154824,4127,421
c479cb9f-7157-4619-8980-1a951a05b157,7441014f-f8f5-494f-81db-ff166fbc078d,3362096,308832,4196,469
0682117f-b0ce-426f-b77a-1e3ccde129b1,d8e07579-ff5a-41f2-b7a7-c71880b8287a,14621086,1163669,477,890
509d7ad8-eb0e-47c4-a42a-2b93d54257e6,2baf3276-ed6a-4349-8d2e-f4601e7b2167,22700134,1199579,2427,163
7c56d9cd-4634-43b8-884c-5c3a20ef31dd,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,2780081,303066,3196,579
27fafd98-1e28-4aaf-a659-c3264a7b0af2,8837b875-3689-4646-b3fd-d8b53815c7a8,6404813,565758,1613,552
6accb684-364c-470b-97b4-003acbfaca67,610b71d9-fa78-47d6-9073-083922e73840,5141094,334963,2912,392
b366ac83-6791-43ef-ad04-095b6dc2ab8f,142b343d-bf5a-428c-a64f-6d1a7566bbe9,10291311,305488,3963,72
080d2ffe-9e1a-41bf-85f2-85176421981d,c55193fb-f5d2-4839-a263-4c044fca1456,5158755,660601,570,812
85e6f53d-b8af-48cd-b245-bdc9951c8a21,201412c6-7ced-472b-87a9-9259ec3c07d3,10515937,677844,3357,117
53c2fd3f-20b3-4e96-baa7-8a276a5553dc,260b6184-8828-48eb-945c-bc4cb6fc34ca,15738539,1008331,2490,144
4e792d3f-a2c1-43b6-ad25-6a1febb86f2d,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,10742173,709657,2390,667
d586b042-0359-441c-bfc7-f56147c1725a,6b128dd7-e998-4edb-a4f5-400fef190445,1665168,149779,4417,437
52a8d381-fb11-488f-b56c-bacc74c0818a,850a8b03-98a7-4fd3-afbd-5e5520b4ef5f,3914198,285949,2467,538
241f1a84-313d-42bd-9944-59cdd2423273,c8113576-29ae-4c27-83ea-6aa87d14363e,2298268,125161,1531,822
117fe5a3-d8a1-42b2-9e90-5fa6bf41c308,fa58cf24-0e44-421d-8519-8bf461dcfaa5,28431321,1297106,998,1028
d03a3a1c-aca7-43ee-b98e-4e95789cae6e,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,8436615,693417,4354,276
e5571454-b7f1-4d96-bc0a-547cb3748177,8be564c3-dfba-440b-af8c-4ffbceeef45e,11191204,857289,4620,569
6c7b4260-428f-4cc6-af0e-272bf40777f3,84d4283e-903a-42c4-a0d2-d3949bfa1f3f,4443366,261412,2943,537
472a26c3-5d40-4803-b761-6e0a62df504a,5dcdb5eb-cb72-4e6e-9e63-b7bace604965,808373,110257,2236,377
22db1b06-b2f6-3d76-a768-c262ce52defc,b9b082f5-e4d9-4cf2-8fce-8b1e2d8cb6c4,6962748,834508,1500,758
61018968-2ed4-4750-8cbf-0219f5398be8,9fff2f8a-21e6-47de-a2b8-7f449929d43f,7754354,646734,2760,665
3759407f-fbca-4d67-b4f8-ae03d4b6cf73,763cb144-afdb-471e-bd86-d4f5b9b58641,2087225,230318,1954,479
1bf553a0-74bd-48ec-82c7-3d0b81ff8da1,7df4c4de-3181-4a69-bd36-9d663970cebb,848900,138708,1319,507
0129d26e-c67a-3c73-8f4f-eea51714b8cd,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,14961007,1113644,104,710
13a837df-843c-4e8d-894b-e37c810be325,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,6103110,598269,1069,837
0e1ac1f5-c92b-4cef-bccc-a999b1c52ff6,95ee8d6d-07b8-4588-a405-c64cef1d05b3,4950615,563103,863,615
e773baf5-6d59-487a-bde9-96574249e458,2d623e82-73e2-4179-9c44-e963980f2d58,5246323,320147,4647,169
17d64c98-2ae0-48a6-ae72-d2e408614d85,73e5e69d-3554-40d8-8516-00cb38737a1c,6273504,713928,1198,466
2639ff84-6587-4be2-890b-62be05f5515d,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,1067168,242971,1572,327
8ddc9989-dff8-4d8a-b871-3a6344d46024,3cd2e1c5-e7ff-4bc8-b281-1e3059d128d6,7673914,539638,3477,245
081acc3c-7eed-3395-ad72-322c3a860ce1,73e5e69d-3554-40d8-8516-00cb38737a1c,2815157,390655,576,466
a88ffcea-6b74-4942-acc7-d1b3caee0b13,c20ee61f-071f-4e65-9c81-45ee931a54ce,2837000,251701,3819,798
9942184f-786f-4bf1-8b06-73b6f278eb4b,3c714102-94d8-42f4-9005-fb8a75c2766d,8010204,1073114,3629,244
136c689d-dc82-4967-b15e-a1aa9ea9e8d6,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,7534555,733663,1062,724
18b17ac7-9e10-49e4-b1fe-90490072515f,4bd95eea-b9f6-4d70-a36c-cfea77431553,4186451,569153,1224,305
556953c3-79e4-4af0-99ab-5bb887ad4e69,fa58cf24-0e44-421d-8519-8bf461dcfaa5,5138243,412793,2525,1028
42fb21dc-6a6f-41f9-9707-4e5df2e1c536,2baf3276-ed6a-4349-8d2e-f4601e7b2167,7424485,635389,2143,163
3eef5f61-d26e-4a93-b5df-4ae1e6995c22,b51c672b-85e0-48fe-8648-470a2422229f,4721714,238321,2075,740
ebe528b9-3ef0-4f3d-8d6d-c338dd4d1856,7ad4ef1c-4f82-4755-a74b-94cd3096d221,4497980,597441,4702,495
0aa8109d-8f18-4940-aba5-a7085a63732e,7eb1ce54-a355-41f9-8d68-e018b096d427,11649257,672803,708,514
519c0af8-ed5b-4c31-8d98-128d0c967353,c8e13148-c14a-4d07-95ef-f53d31e49e10,2937552,253691,2442,825
afa4b04d-ff14-4567-9762-24fcdaf05bbe,fecdd690-a3e6-4e30-a789-3bd0f71a69c9,3808850,364878,3917,1047
a066463c-515e-4d6a-bc55-963a901e4331,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,3614120,362143,3708,579
59dd9888-d4b4-4ced-9bb8-98cd0dda0046,38f0c7ac-46eb-49ca-b3ab-c785ccd05a60,13233140,1019213,2601,229
52c09a53-8c37-4e05-93ce-45759fff115d,b071f9fa-14b0-4217-8e97-eb41da73f598,11964704,1560832,2468,719
65241d2a-72ee-459c-ab4d-9dc1883f1675,1882fe91-cdd9-49c9-9956-8e06a3810bd4,2575929,384275,2821,95
f5675d5c-6d52-34f4-8d1f-a3f9647902eb,f5dfa020-ad69-41cd-b3d4-fd7af0414e94,5943794,878138,4810,1015
8577b9d3-3763-4293-a7fd-059331cb8f8a,859d0860-d480-4efd-970c-c05d5f1776b8,11720943,629174,3347,543
07c28afd-c6e9-4d85-bcfb-48bebefa8211,8f64d6ea-3f6c-408c-b2e0-e5334b28dae9,1525292,208053,547,584
5f397e9a-105d-3451-96be-bb5d87b18ab5,8c538f11-c141-4588-8ecb-931083524186,10479718,1211605,2718,574
17baf8b4-85cd-4c64-a386-a52175966d30,00034ede-a1f1-4219-be39-02f36853373e,1189852,163426,1193,0
4d8939a9-a11e-464c-8816-4447472df358,260b6184-8828-48eb-945c-bc4cb6fc34ca,5012215,623421,2374,144
0950e1f0-1136-46f4-ad6f-d1cd94fc36f9,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,8320203,1002229,640,503
14fe62e9-37ed-4f2b-8382-c10942e17f10,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,8134152,569495,1116,1012
1d6e5a9a-04ee-48e7-bd94-8045a480299f,8be564c3-dfba-440b-af8c-4ffbceeef45e,3503870,343844,1355,569
5f8d1ad7-febf-4ce6-b5aa-ff6db2f573ae,62b914a7-d775-4bb4-bb5e-d46e7df115b5,8717060,849329,2723,402
1e410abf-4ff1-4c9f-bbb8-0cb17a77a682,c42e60f4-4520-4954-b6e4-82bbdf532c11,4612068,323955,1381,808
7b3f37a2-850e-499e-95e9-f3fbf0f40331,20244d07-534f-4eff-b4d4-930878889970,46610981,1587731,3183,119
5866a824-0000-4c42-81f7-087eb1f4114d,0d79fe8e-ba27-4859-bb8c-2f255f346853,10241360,468151,2578,50
142c7b46-ab24-46a5-8430-3f1d4c28bef5,6712f65c-15ec-43d8-84fd-e66cc0848a8b,610,117,1088,416
445e1164-3165-4ad5-99e7-d3d77f72cca3,c48d4327-8122-4286-af66-05e1ee6ac4d8,2572689,395184,2171,811
58a95960-503e-4b70-aeca-2cc404f46c07,2bcf2e02-5bc3-4c76-bf76-41126cb11444,1576719,105607,2582,164
0043af91-a2b1-3144-8afe-ed351c72dd4c,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,8403922,1012861,34,550
f3b9e44e-1030-4e9e-aa5e-8fda16cdb573,21a89505-10a9-4ac0-8388-833bc07b9f86,1089412,182697,4790,125
d400bf2c-067e-4044-9c73-e88d8b1aa6dd,0307edfc-437c-4b48-8700-80680e66a228,7776652,1220494,4392,13
bfa418f9-5db3-4546-9f73-fadc586aa505,260b6184-8828-48eb-945c-bc4cb6fc34ca,4506320,345369,4145,144
456df913-9bff-3715-b394-7ebe240a14ce,e520459c-dff4-491d-a6e4-c97be35e0044,8305089,815875,2192,941
6b611360-bd60-4e24-b3b6-18e57237d13e,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,9216604,832109,2922,1016
ba117b58-87cb-47a1-b185-3f01af8f306e,1882fe91-cdd9-49c9-9956-8e06a3810bd4,8393245,489265,4060,95
f17db68a-4c6d-4245-aad8-a1a2a519282b,ceb3f5b7-9f1a-430f-afbe-976fdcf30482,3049103,322786,4765,849
88f402a7-72e6-4120-8baa-9350482a4792,b7539c32-53e7-4908-bda3-81449c367da6,10751693,820480,3405,746
0328780a-9134-416e-8da2-f210128f36dd,73e5e69d-3554-40d8-8516-00cb38737a1c,5003624,574353,271,466
09307574-b65c-4562-b20b-53f6ba22708b,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,13219597,1202423,632,265
da021233-509c-48d4-ab43-c8fbb1707f87,b46e298d-d3a5-4695-a03e-63e8c523b23e,9146182,545630,4474,738
74db77e6-423e-3f67-b8a1-62c21094de33,9c9f1380-2516-4fc9-a3e6-f9f61941d090,15273154,1524964,3064,645
e8527c2a-fb6d-4e7d-b008-8cdb5888378f,8837b875-3689-4646-b3fd-d8b53815c7a8,5994714,474230,4658,552
00da0572-3d07-4e10-b811-5618b233f222,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,8809878,706113,74,1008
99ebdae8-1057-4dff-a134-0652cf51f62b,1882fe91-cdd9-49c9-9956-8e06a3810bd4,25216707,1268213,3634,95
637dcb87-0dc0-4fcd-998e-3b90cef02fb5,67930b3e-e00b-469f-8c74-fd69f20522ec,3548161,631736,2800,420
52904817-53f2-3d43-957e-9aab48fb00c7,5b11f4ce-a62d-471e-81fc-a69a8278c7da,5976630,802165,2463,364
9a8da762-6603-4777-901a-9d8b20ae4927,92da4329-77a4-425c-8e92-4280110cace9,5680659,362802,3642,602
274157ed-a05b-4af7-9be1-9ecfef7bb612,f09d2950-e3c6-47b2-b21c-2bad2cd3f616,35427106,488080,1596,987
9d5eade8-cb0b-3eba-8d4e-08edce58d7ea,f59c5520-5f46-4d2c-b2c4-822eabf53419,8857254,1078066,3672,1013
73a0b9e2-d16f-4d57-b8f9-41ec0d4fe213,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,3539978,546291,3047,550
f38777ac-0968-442f-afd9-1884824d4f86,3f6ee55e-d523-4dd8-a027-7a6af9909ae1,5085529,523545,4788,252
1bed4d36-c825-4ed1-92b7-09d5b104a256,9fff2f8a-21e6-47de-a2b8-7f449929d43f,5962976,625091,1317,665
93dcf9e1-b65a-35b6-adc5-c301f1655761,188711ed-c99b-439c-844a-ca831f63a727,10663249,946528,3576,96
1e0a4c0c-ddd5-4aa3-8f8c-2286aeb322e3,875203e1-8e58-4b86-8dcb-7190faf411c5,5255258,496547,1376,547
b105c99f-f560-4b4d-9b05-8af3489a0d60,9058d01e-8afc-47a4-8664-621fb5f159c0,738060,67761,3934,592
6ad96c6c-36df-4740-9074-60e5b4c7b5de,d89de379-665d-425c-b2e9-41b95d1edb36,3561577,361117,2915,888
32644b15-2f8b-4bb9-b3a0-212219ceaae3,f7441bc7-d7de-4813-a2fc-31a4033d396d,8990941,455236,1855,1017
b7e28c62-e06b-4fc4-aae8-444558bfed9a,ff415d62-f29d-4949-8b36-1dfde54e3737,6029275,313396,4034,1051
33f7dd17-11d3-43f0-b9ba-cdee2821c807,79239441-bfd5-4981-a70c-55c3f15c1287,7035036,879470,1886,487
f367b0c4-7273-42de-961f-40c43a95bc89,5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,19861543,880342,4786,366
bc6b66d0-83f4-43c9-a2d6-33cb50a8e44a,cbf7888b-30db-48a8-8575-1d4b1df41af0,6770587,760305,4107,834
0405d1c2-d97b-4a84-a12c-d907efb9149b,446ac261-09ae-43f4-a7e1-2c753c0813ce,2288194,325710,321,268
5e15af08-66ac-41e8-8451-59c6cac79eea,35f3e736-e27b-4a26-892c-c00179d163d5,4861426,376922,2695,210
c6b15229-fab4-46de-88dd-d191c7f7ec14,2244c1f9-773f-4541-a4fe-ee6dc4f2ce60,536348,118298,4226,128
4583083d-a013-4ac8-8409-2eadf2a0c320,3f962bf0-42a0-45a0-830f-07b66301d35f,3330348,355673,2196,253
4d043390-d6a8-4352-bf36-0a2ce8f0eef0,446ac261-09ae-43f4-a7e1-2c753c0813ce,2189150,311033,2363,268
1dcaf7bf-39d0-450b-a6cc-6c124e6642d2,f2eef649-a6d5-4114-afba-e50ab26254d2,10574700,1327178,1371,999
8b544538-97e4-4286-8c06-d158f93bf427,21e9df94-3c2c-4c15-b069-fefa58bcd650,5705192,527398,3437,127
0e5f1add-c943-49a0-b824-169e7f7b82da,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,9677602,1625658,878,499
433484b9-4d7d-47d8-a1bb-32a7a216b0f3,68c261d5-48c8-4ea9-9466-9fc908dc79bb,3159793,275982,2150,428
e19f1f08-9824-4d95-b189-d14ca3d8c7fc,daa09819-5da5-4c7a-8bef-eb372bb27ff1,5192736,724669,4571,897
0016fd70-8ac1-485c-b52f-60c04ed99cdc,9689aa5a-4471-4fb4-9721-07cecda0fa9f,6190496,907646,6,620
9b3710a5-d61e-4e61-a3cf-4bea6957afcd,70e5098b-c4ae-4cd7-9799-3c1b9b57c753,2599151,213786,3652,461
324851d6-ae11-3f84-8536-c04c4d5765f1,936addc3-91aa-49de-8ec0-0dc186de151f,3509710,380025,1854,603
7874fa0e-4bea-4441-8cff-e360860d6e0d,46a782ea-4308-476b-abd1-a91b197f3037,3226546,541824,3138,279
c8991a8c-1958-4e21-9615-568161d32286,381086ea-f511-4aba-bdf9-71c753dc5077,22709009,1336341,4251,225
694da04d-1ffc-435c-8b4b-59cc23ac8003,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,19120533,1560560,2888,1008
1b20df08-fe01-489d-a925-3bd5dd8bb148,7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222,10477299,690704,1294,510
e5ded0f4-9f50-4eea-bd3a-6021e3b612ee,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,1893900,256465,4622,579
0ff3cbd2-79bd-49fe-a82e-d4f37ff333e0,4ebb5ad3-9018-407d-8c24-c03011ab9ac6,3362658,404128,937,322
72d9a9e4-b716-445f-8121-a0aba34b5ba7,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,4869392,638196,3035,352
70487029-1d32-4b7a-ba2a-acfe2462f312,68c261d5-48c8-4ea9-9466-9fc908dc79bb,2631567,302649,2997,428
bc250b9d-a363-4ae0-a14a-e4e749ef5a3d,f2492c31-54a8-4347-a1fc-f81f72873bbf,1977370,295804,4103,994
00df4b23-feb5-4c7b-a23d-3515d1637edf,21a14ee3-cede-420a-9d6d-a33517d2f952,7386131,710733,77,124
d0fab238-b6dc-4e50-a66a-4b70c6c24bd4,260b6184-8828-48eb-945c-bc4cb6fc34ca,15404720,995099,4362,144
64831d68-bb1d-4d67-8777-d9e7dd31c51d,90744b3e-363a-458e-8da1-e3e392a489c4,662834,122977,2808,593
029c140a-e67f-4527-904b-cee6cc4fbd43,fac55e3c-d459-45ed-9f9f-f5078d3b3423,3182238,380245,224,1031
769ecc77-db88-4306-a719-a4bdf99a5845,51c76d97-0635-433c-b26d-66beb81657f8,3412954,356654,3102,328
3e2732ac-b267-4de3-b49f-71bf3693fa86,e520459c-dff4-491d-a6e4-c97be35e0044,7878928,710494,2068,941
a5d0c895-714a-4efe-bb52-1e67fb0af382,bc41b72a-319c-4a36-8870-a4df3dc76d74,1885127,184544,3776,768
2c0910cc-d3c7-4714-ae7e-756f322a4f72,680f0fa0-e465-44b0-be81-2fedb99e54a2,2308520,137412,1711,424
5503137c-e979-4e35-9838-220c622cdbda,078a9376-3c04-4280-b7d7-b20e158f345d,6500034,749537,2514,33
0f703b88-4587-496a-96ab-c6692426a037,e04f63b1-997c-4759-af02-2d3324741479,2779426,260372,914,918
42d2c0f3-4601-424d-996a-b70b1a47dd2e,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,5667207,396139,2139,682
