song_mbid,artist_mbid,song_name,artist_name,Disco,Gangsta Rap,Grunge,Hip-Hop,House,Kpop,Neo-Psychedelia,Neo-Soul,Nu Metal,Progressive rock,Reggaeton,alt-pop,alternative,alternative metal,alternative rock,art pop,classic rock,cloud rap,country,dance,dance-pop,dream pop,electronic,electropop,emo,emo rap,folk,funk,hard rock,heavy metal,hip hop,hyperpop,indie,indie folk,indie pop,indie rock,jazz,k-pop,metal,metalcore,new wave,pop,pop punk,pop rap,pop rock,post-hardcore,post-punk,punk,punk rock,rage,rap,rnb,rock,shoegaze,soft rock,soul,synthpop,trap
06386396-6d02-4f51-abc0-8df08e3d9205,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,NDA,Billie Eilish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
063a22f7-9ada-4090-b570-6608f03e02c5,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,Opera House,Cigarettes After Sex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
063a4265-d2ff-42e3-93c2-49f15e5bd5b1,bce172fc-51bb-43f7-9a25-b406a0a581d5,LOCO,ITZY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06406e58-613b-427d-83c3-28e39c0f74b5,830e5c4e-6b7d-431d-86ab-00c751281dc5,She's Kinda Hot,5 Seconds of Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06446ea9-fa4f-31b3-9895-2ad3f6aaf99f,2d67239c-aa40-4ad5-a807-9052b66857a6,Deceptacon,Le Tigre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06462e5d-87a6-4212-8530-c6896d313657,875203e1-8e58-4b86-8dcb-7190faf411c5,January 28th,J. Cole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
064eaba7-50b3-40f6-a86c-5b611ebeb878,b41b38d4-ef3e-4f37-8c75-cfe9af999696,Come a Little Closer,Cage the Elephant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
066675bf-4291-4f41-a2ba-8bd798328bc9,100b8734-f4f0-4536-9960-47f7c59d1b4c,fukumean,Gunna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
066d2648-7467-4447-888b-1d4ec47c23d1,272989c8-5535-492d-a25c-9f58803e027f,Supermodel,SZA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
066ec6bf-738f-4a05-b28d-b6020680fb5e,19717f86-c8eb-4d81-980d-629d6ab4a4f3,I Was Made for Loving You,Kiss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06761c5e-b3d0-4812-912b-fc726ead9ec4,8456e9f7-debf-4579-a86c-33a325a35d2d,Send the Pain Below,Chevelle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06781f39-9d10-4806-8956-6ec9a3cf2a67,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Miracle Aligner,The Last Shadow Puppets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0678a6ad-b1e7-48dd-a654-d51be6017cda,0103c1cc-4a09-4a5d-a344-56ad99a77193,What the Hell,Avril Lavigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0679ed58-ae99-3fd6-9aa5-da2142212f5d,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,D Is for Dangerous,Arctic Monkeys,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
067f5f86-218e-3da3-be48-17f91138f2b2,c07f0676-9143-4217-8a9f-4c26bd636f13,I Don't Love You,My Chemical Romance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0682117f-b0ce-426f-b77a-1e3ccde129b1,d8e07579-ff5a-41f2-b7a7-c71880b8287a,Here With Me,d4vd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0684f2fc-6e05-3fa7-a878-85d901c772c1,cc0b7089-c08d-4c10-b6b0-873582c17fd6,Toxicity,System of a Down,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0686281e-0c92-48ac-a93f-5b771d109b98,9880800a-f6f8-4f8f-a00e-b4b664776c0c,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
068c0cf4-5bd7-4f4a-bbe3-81aa6d5e6c0b,122d63fc-8671-43e4-9752-34e846d62a9c,Firework,Katy Perry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
068dd383-6540-3d66-ac5f-1ca2229c8cd2,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,First It Giveth,Queens of the Stone Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0690051c-9e0b-43a6-99fd-bb09d2a1d98c,24e1b53c-3085-4581-8472-0b0088d2508c,Shepherd Of Fire,Avenged Sevenfold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06909eea-e189-40f2-961f-58e5e9feaa3e,1def2cdc-a6ec-4972-8614-204e13301650,B.E.D.,Jacquees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
06945e80-25ad-4aa8-b9da-8d9adb7b42be,b2d122f9-eadb-4930-a196-8f221eeb0c66,DEUTSCHLAND,Rammstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06a2c33c-84fe-43fa-8b27-ecc8bfb75bca,9fff2f8a-21e6-47de-a2b8-7f449929d43f,God's Plan,Drake,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
06a84550-773f-4ae9-b2ac-19442c7cb2b2,8da127cc-c432-418f-b356-ef36210d82ac,FANCY,TWICE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06ace043-5964-4e83-ba75-ababbb3ac62b,0d79fe8e-ba27-4859-bb8c-2f255f346853,Magic Shop,BTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
06b4426f-cb50-4faf-a7ee-c85e71e10214,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,Trees,twenty one pilots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06ba4492-9969-4e36-8b0c-04d82e309425,d786f59b-1836-4ddb-8393-ab753edbe984,North,Clairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
06c56752-875a-4075-b6b2-a45d62147d00,b6b2bb8d-54a9-491f-9607-7b546023b433,Where Is My Mind? - 2007 Remaster,Pixies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06c6ffa4-6ef1-478d-8868-460c11bd02a0,c07f0676-9143-4217-8a9f-4c26bd636f13,The Sharpest Lives,My Chemical Romance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06d40e30-1b06-4142-b465-efe2227bacc6,aaed1746-ea00-4cb4-9273-88b34e148991,Show & Tell,Melanie Martinez,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06e30ba2-b59b-4992-be5a-592f0ffcdf60,aaed1746-ea00-4cb4-9273-88b34e148991,Pacify Her,Melanie Martinez,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06e6a686-23c1-4111-b04c-cfe9a34adb4d,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,LA MuDANZA,Bad Bunny,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06ead44b-a0d6-4db0-8fc5-54ffa31f45c2,9011971a-df29-4b57-8889-2e5e9a645cbe,I'm So Sick,Flyleaf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06ee8b6e-a859-4241-8d69-79a26109e546,32b87bbc-2363-457a-97b4-3103a569f3a7,Will I See You Again?,Thee Sacred Souls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
06ef605f-1d27-45ff-9025-ba2d13f80cb5,fa58cf24-0e44-421d-8519-8bf461dcfaa5,I Don't Smoke,Mitski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
06efb82d-9af4-3617-b5a1-bfb17ef29a14,fabb37f8-eb2a-4cc1-a72a-b56935bbb72d,Time of Dying,Three Days Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06f1b9f1-71d1-3726-b310-e73836454d98,a466c2a2-6517-42fb-a160-1087c3bafd9f,Sulfur,Slipknot,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06f2a8ae-fab8-4830-8721-6bbe3a03a594,e21857d5-3256-4547-afb3-4b6ded592596,On Melancholy Hill,Gorillaz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06f6b882-9559-437b-9ed5-6163de9403d3,e21857d5-3256-4547-afb3-4b6ded592596,5/4,Gorillaz,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06f74a8a-a6ad-46f9-b6b7-8752943fc5df,fcc7e9c8-3474-4221-b83a-27890982e0fa,Tell Me,Wonder Girls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070a4ab0-98b5-3ab1-89a0-c542dcd89f30,73e5e69d-3554-40d8-8516-00cb38737a1c,Stay,Rihanna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
071162ec-2160-4c44-bbaf-4aa00a437824,1ee37742-1e3d-4e61-84d2-bc85f4c1459a,EASY,LE SSERAFIM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0715bb03-30f6-4120-94d5-faefef3ac4a6,c07f0676-9143-4217-8a9f-4c26bd636f13,Thank You for the Venom,My Chemical Romance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
07166200-b685-31dc-9bcd-66c5c9693ff2,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Love the Way You Lie,Eminem,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0721d1d3-ca58-3ec3-a822-a94910b7eeca,b9472588-93f3-4922-a1a2-74082cdf9ce8,The Only Difference Between Martyrdom and Suicide Is Press Coverage,Panic! at the Disco,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
07241bff-ce03-4284-88e8-f148d84ac037,b41b38d4-ef3e-4f37-8c75-cfe9af999696,Social Cues,Cage the Elephant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
072483c4-cf37-3b71-b0f5-129e4209f8b9,f035837e-4117-438d-a524-cacf43500e68,Good Good Things,Descendents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
072e3a49-f97b-46b7-9002-deb896134441,ceb3f5b7-9f1a-430f-afbe-976fdcf30482,The Worst,Jhené Aiko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0733ba7d-3505-4734-a763-2240d1668137,bf6c29f5-b69f-4842-9031-37f9645d365d,It's Too Late,Carole King,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
073d3270-5126-4047-abd2-7c1e2ba8a1d3,d42a5768-ada1-4fb6-85fd-f61aba6264e0,Sum 2 Prove,Lil Baby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
074057f3-d366-4701-88ae-da78f01c7d18,7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,Bad Girls,M.I.A.,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0747e7e5-6151-4199-9a24-e797077d1b2b,4bd95eea-b9f6-4d70-a36c-cfea77431553,We Die Young,Alice in Chains,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
074ce587-b9c7-49f5-a99a-74f16d9e572d,03ad1736-b7c9-412a-b442-82536d63a5c4,Alameda,Elliott Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
074f8fc3-94d5-4ee9-972d-58a5c5a7a7f0,9d17d14a-e81c-410e-a90b-b02b0a9de6f8,Kick It,NCT 127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0755e50f-e9ce-43fd-b855-cd072ac55b0e,272989c8-5535-492d-a25c-9f58803e027f,Drew Barrymore,SZA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07579d3b-c7b7-4d9c-8522-d63dfdca4569,680a0350-cee3-49d4-a85d-7c9f4657fb97,Become the Warm Jets,Current Joys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
075a6425-53da-3f3d-a5da-6f6ab2b9158a,4bb4e4e4-5f66-4509-98af-62dbb90c45c5,Stricken,Disturbed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
075c6f13-4f0a-4342-b11b-3ca93ed57fb9,73e5e69d-3554-40d8-8516-00cb38737a1c,Kiss It Better,Rihanna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
075c79dc-348e-333e-a993-ad8cbea78699,99ea432a-e3d8-42cb-9d5e-db316a6a8458,Pink Moon,Nick Drake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
075ee274-57ca-4c72-b0ce-4be15d81c71f,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,wish you were gay,Billie Eilish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0760b21b-1dbc-43bb-83db-cb55bcf085f0,0d79fe8e-ba27-4859-bb8c-2f255f346853,HOME,BTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
076116f8-833e-4e7f-b026-5e2f94044c46,f2492c31-54a8-4347-a1fc-f81f72873bbf,No Other Heart,Mac DeMarco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0761be6d-43e9-4e91-991d-1fc6f3762b8a,acc88434-f16e-4aad-83e0-ea0ee6bb6b3d,8TEEN,Khalid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0766f431-5fc2-4550-881c-e050f398f79f,e520459c-dff4-491d-a6e4-c97be35e0044,Bad Religion,Frank Ocean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
077ac12a-faa1-365b-8ec8-43ed1b74ae46,3414d446-735a-443c-931f-10634f57e5b9,My Boo,Usher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
078b052b-df90-3cbe-a3c6-7e05f2b824f2,cc57fd4e-d69f-4f70-b4bb-cc00e18e4dc3,I Don't Know - Radio Mix,Erika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
078ebb28-a511-4fae-a6aa-7f948b44723d,59d6cea7-3771-4ce6-8c02-395ac5ba927a,Murder On My Mind,YNW Melly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
07901853-63a7-4145-a4ef-a841a86be147,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,Texas Is Forever,Pierce the Veil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0792e904-d812-40c3-9c79-f2ef20fe6a27,58e235fc-f6ea-4614-9ed4-9855a5665ae1,Rollercoaster,Bleachers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
079664b2-c989-4017-9a99-ea4abb1991af,7eb1ce54-a355-41f9-8d68-e018b096d427,Carolina,Harry Styles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0796d51b-8e93-4ee6-be37-abb9d9101615,c485632c-b784-4ee9-8ea1-c5fb365681fc,Little Dark Age,MGMT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
079a54bb-1a59-4e40-8456-7695b644d059,f09d2950-e3c6-47b2-b21c-2bad2cd3f616,Haegeum,Agust D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
079b495f-f4af-4878-a036-d0bcb0df65f8,e520459c-dff4-491d-a6e4-c97be35e0044,Nikes,Frank Ocean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
