name,hash,x,y,z
colorado hardcore,e8ce5108,-179.9657,-20.6615,5.3193
new brunswick indie,4eaac789,-37.3707,43.8085,18.989
chinese post-punk,03ccb4ce,-117.4739,-77.18,11.6368
grisly death metal,1d0ad8c2,-222.5963,-47.038,-10.0988
indie psychedelic rock,9e4359b9,-177.2076,26.2386,6.2845
dungeon rap,033f0c8a,26.6587,-148.8585,-11.4641
swedish grindcore,bdef341e,-247.9336,8.8837,-17.8282
avant-rock,0e385cfa,-91.6742,58.7638,-10.5106
colombian electronic,434112bd,142.3975,-203.4922,25.6203
vintage french psychedelic,9f2b62d9,-45.3458,113.4702,2.4534
bulgarian indie,0626483d,-33.0922,-56.9116,9.0854
animegrind,41dcc51a,-213.4413,-59.5514,-14.1051
musique mauritanienne,53133958,104.2426,53.1302,7.157
hungarian classical piano,8a6ea3cb,-29.9041,305.61,-13.5823
neo-industrial rock,426b67a8,-81.5038,-223.444,-5.061
goa psytrance,51747705,130.3816,-252.7455,35.1171
finnish electronic,3a6a3731,99.1233,-183.0105,18.7765
modern electroacoustic,9eadef0b,-229.0923,134.8419,11.5748
chinese classical,6b20cbf8,-148.9337,252.9829,5.5
guatemalan metal,080ea6e8,-186.3942,-2.8277,7.4489
musica menorquina,b4178423,16.5715,98.591,-6.1142
indie hidalguense,4da9e00f,-15.072,-37.6617,13.2345
poetry,0e23246b,287.6083,136.9916,-24.6977
kinderchor,daa70550,51.985,144.8682,-11.0098
tar,680254ba,17.0105,272.6316,-4.8141
deep jazz fusion,e054ff40,4.503,50.6051,-6.2787
nagaland indie,0ad643a6,15.7974,-52.4031,23.9163
australian thrash metal,1ccf171f,-171.187,-22.1043,20.3804
italian post-rock,b0979731,-189.094,41.859,-6.6909
hardingfele,1adc7b5c,-154.6593,195.7726,13.4279
vintage spanish pop,969f61b6,69.6374,256.2632,-1.9911
dechovka,98e49f1e,44.2049,231.9758,-15.9308
trekkspill,a445290c,-12.1873,85.2038,-12.395
south sudanese pop,e9eca90b,153.8292,-113.2123,-11.0617
musica ecuatoguineana,6f8948e9,125.0865,45.9598,-13.9645
irish underground rap,90ccb5fb,99.1657,54.5297,-13.2074
japanese buddhist chant,654c101f,-160.2038,169.7303,-15.9117
christian thrash metal,65ca92d1,-141.611,-40.0226,-14.8951
botswana pop,044ffab2,114.3518,-11.8334,-12.8695
historically informed performance,7e25cff6,-77.0713,217.1905,-4.1488
spanish blues,fd899f89,11.063,20.4341,7.9177
american early music,4fb1b9aa,-164.179,266.6824,11.7313
baithak gana,3dd5e1c6,59.018,-1.7621,13.7608
xenharmonic,d8b7c7d9,-96.9834,236.1989,-3.5167
neo honky tonk,c56d6612,-7.8694,26.4777,18.8367
indie trujillano,c93502d0,-83.09,-31.5139,-10.5365
utah metal,0a1697b8,-200.2466,-25.859,6.4955
oromo pop,b572c521,98.6188,-65.1507,11.8883
german shoegaze,a75875bb,-187.0765,-51.5756,0.8089
metal tico,58a8e977,-175.7016,-38.3412,9.5657
rock progresivo mexicano,b2deed93,-83.5383,78.282,5.8635
bahamian folk,dc2008c6,233.8489,180.7487,-15.1251
eastern bloc groove,26bead40,-10.6098,94.5048,18.6295
greek jazz,393dacd7,-15.3602,149.3913,-15.9501
afghan traditional,25a973c0,-77.9185,218.6807,19.0811
gotico brasileiro,03803336,-93.4768,-183.4607,-2.8301
musica rapa nui,91c76d7f,44.6878,47.7417,4.6613
deep full on,657f4c1a,92.5014,-261.4434,24.6502
vintage swing,dc8ef96c,291.0031,265.7595,37.8371
bengali folk,4d7cebd6,11.9167,235.0022,14.5104
candombe,154ed74b,116.1532,38.3832,-18.8832
covertrance,4624250d,27.4586,-187.8059,-35.7667
spanish psychedelic rock,9684254e,-148.2293,-14.3302,-18.0402
indonesian experimental,b08b3ea0,-140.5036,94.1217,13.8621
santoor,62720a15,47.061,132.1586,2.31
belgian stoner rock,172c6a48,-188.7584,-44.7226,1.4002
arab experimental,40c68505,-107.6119,104.4456,14.9815
dragspel,b2d04dea,63.311,108.6478,-8.6557
abstractro,96280075,-205.2277,69.7411,53.9769
caucasian classical piano,0b3e2381,-45.9907,298.5731,-22.5799
irish gaelic folk,6ba28225,8.2769,260.036,-25.6497
balafon,77dd9b92,189.283,159.5284,15.0167
unblack metal,2a38c14c,-236.7123,-43.0012,-6.6635
chinese experimental,93cf9524,-31.474,35.5391,21.2652
javanese gamelan,604d283e,-48.2564,254.8123,18.9694
garifuna folk,ee0e27c7,115.4109,-8.6992,-14.54
lai hla,db6b4984,-23.5048,-16.1815,-0.7228
marcha funebre,8703cd77,-246.2451,170.9345,15.2704
indie hidrocalido,4f894d09,-46.1034,-38.6929,12.7161
totalism,8a962550,-152.4215,144.231,15.8336
spanish baroque,f64be891,16.8105,228.961,-17.4317
classic konkani pop,283523bb,44.1809,130.1092,4.2401
norwegian blues,c7174591,19.7581,52.3816,-3.5033
streichquartett,30613359,-148.7714,281.194,-6.511
yuri,aaf6fd97,-25.0504,-55.0251,11.2543
belarusian metal,085a21c7,-224.7289,-100.5544,6.8089
st petersburg fl indie,abf5001c,-101.502,15.6759,0.1784
musique concrete,4b1d8cfd,-101.1052,238.1402,4.869
rajasthani folk,97749fa8,9.1984,148.8594,-18.8135
swiss punk,944a9400,-118.9042,-102.9606,-9.07
mainland se asia metal,9fa08a86,-159.3892,-71.2719,2.4806
circassian folk,d33990d1,10.1358,-88.9756,18.0156
taiko,d52bffde,142.6411,143.7105,-1.4409
canadian choir,2e1a2043,-232.7766,280.2347,-24.6474
jazz colombiano,22e33865,91.1507,99.6374,3.7875
medieval ensemble,6678cbaf,-161.7069,181.8226,16.303
scottish drill,a1f60a4a,170.7388,29.8259,-11.5763
indie arequipeno,4d582b6b,-54.8039,-85.3834,-16.0409
minimal synth,c17c65e6,-8.3097,-158.0183,-10.4781
classical flute,9be2c5bc,-82.944,241.3283,-0.6621
latin american heavy psych,39fc1169,-185.8668,43.7855,-14.8303
lithuanian folk,c0462735,3.3937,30.7542,0.7982
irish trap,a3573eca,99.2575,-93.8468,-7.4384
molam,fc95c126,67.9098,45.4869,3.0714
bolivian metal,85e2152e,-150.9669,-70.395,-1.2996
grunge revival,a5fb599c,-163.4369,-94.7621,-6.9595
classic female blues,312b8b2b,161.6343,266.324,58.7751
batswana traditional,2cfb0c88,123.1177,-4.936,-26.7014
jugendchor,eea3d6e2,-125.1685,206.1942,7.0076
alandsk musik,56384d03,-73.0604,68.9172,-11.1561
muzica maramureseana,82614b3b,-20.8402,148.6034,-7.2976
duhovne pjesme,802efb1a,-88.4776,40.1598,3.9637
gaddiyali pop,34521429,-7.619,-112.9202,12.5363
min'yo,e5b669e8,6.1612,177.3837,17.9447
rap gasy,4c75929c,191.8372,-62.4244,-0.0172
korean experimental,8b80d994,-118.2751,63.2258,-13.9637
australian rockabilly,a1f18f53,-8.283,50.4551,2.4787
aberdeen indie,e0ed85b8,-136.6639,-16.9584,0.7705
romanian black metal,b2bd1c3a,-248.3105,-34.2865,-21.1324
thai worship,00f0c864,12.8447,-76.909,33.7429
israeli traditional,63e7beba,12.6278,195.0778,-3.4763
christian symphonic metal,28a03009,-200.0822,-44.742,-5.8798
andalusian classical,e641337a,-78.1459,197.9242,0.0255
folclore castilla y leon,463e004b,60.0199,124.067,-8.4078
folk cantabria,19c52f09,-6.7326,149.3645,-2.2253
men's choir,865f5323,-216.2132,270.8931,-13.815
marinera,32d6ef1d,112.5829,74.7142,6.1146
himalayan folk,d51ca62e,-57.6315,157.3987,1.3756
luxembourgian hip hop,06381433,173.907,-70.2931,15.5941
raga rock,7e3a9b0a,-121.5049,97.9427,-8.5827
trio cubano,9abf2496,237.8188,157.8764,-10.7805
classical mezzo-soprano,bd979430,-99.9832,282.1397,9.9156
brazilian rockabilly,11e7ae41,-63.4978,-11.2265,12.7022
russian death metal,9b880d4e,-190.9948,-149.2442,-2.9046
italian screamo,affe6136,-171.7735,-12.9643,-22.9414
kosovan indie,e546e554,-65.1491,24.3723,9.3394
brazilian stoner rock,7c62abcf,-155.0473,-26.7318,2.4368
macedonian indie,6be88357,-47.144,-70.687,-0.897
garo pop,e27e971a,45.0486,-55.8375,23.5711
nhac thieu nhi,4b7733c4,101.2847,-80.4291,7.3607
dutch folk,892d2d85,27.1068,138.4849,-13.6038
cape breton indie,9bcfcab4,-58.6194,4.7494,9.1483
classical percussion,41492f12,-27.2152,235.1495,-11.6888
rock potiguar,16bc8749,-69.8453,-46.9007,3.0628
pinoy traditional,50d27822,75.7082,87.492,6.0172
senegalese traditional,ce1f75c8,153.67,159.6862,5.4644
classical countertenor,4ebee13a,-86.9001,273.1229,20.5569
brazilian contemporary classical,6a3b2ca3,15.7686,228.1999,-20.8719
koto,f2b97fd2,148.4836,297.9659,0.3227
bangla gojol,df72d3b9,57.2444,250.2182,-1.5283
korean punk,3bbfd022,-139.553,-94.3252,9.7086
croatian folk,76f707b5,-71.2191,128.7721,15.2752
dombra,80c97405,143.7747,162.2013,-7.1142
rap potiguar,78b6f9dc,147.4539,-11.5496,-10.7855
sindhi,f1123ebf,71.0766,16.0603,-5.9962
hula,6a63e308,55.7581,233.8649,-1.3648
grim death metal,ac021f3e,-206.6586,43.6183,8.496
prank,21b382ba,337.4757,261.4862,32.9763
neo-proto,1c970b3c,-100.7089,-42.6909,3.0816
danish electro,baaec415,27.3426,-210.9826,10.3975
novos talentos brasileiros,c8522075,14.7569,43.2186,-1.0746
israeli classical,ceebb78b,-116.8555,269.8364,0.3023
classical baritone,bd4faf9f,-79.2813,274.082,19.3672
rhythm rock,53d46550,-9.5992,107.9671,-21.4633
colombian death metal,65f053dd,-204.4482,17.3686,12.8437
german choir,10c0214a,-188.1139,263.2629,4.9383
classic assamese pop,074e6bb7,10.3417,152.5114,-13.1577
finnish techno,bbf865db,142.5467,-196.8567,15.9123
zeuhl,88b11e46,-92.1111,111.1195,-9.4944
colombian black metal,c8491946,-237.507,20.2116,0.8033
portuguese contemporary classical,b401ac42,-82.2342,250.7153,3.889
lagu betawi,215454a9,72.3492,-0.3902,-7.5396
kinnauri pop,a427914c,50.1696,-155.0124,-20.58
korean classical performance,0d87ec66,-137.8327,257.3843,6.7528
rock nica,bbef65aa,55.3388,-144.6329,-8.4356
french classical piano,398671c7,-45.9757,299.0677,-22.8644
otroske pesmice,ffa3c7c3,56.7594,81.2455,-14.166
dutch punk rock,14182d11,-141.9258,-114.5908,-7.0345
umea indie,e06830f9,-117.5748,-10.3039,8.3022
cantonese opera,ad46c3cf,-49.6076,120.9768,28.3693
dutch contemporary classical,c46689a3,-92.2261,234.5957,-3.8885
sinhala edm,210e325a,86.0862,-195.9114,-6.5334
metal noir quebecois,ce0d0ecb,-260.8522,-36.3952,-17.2251
danish hardcore,e21d026d,-226.8533,-24.6539,-23.8325
mising pop,c8e9f25f,53.0362,3.5526,8.826
polynesian traditional,f17e96ca,8.1556,217.2436,-0.5625
deep free jazz,cb68afd3,-40.1859,224.8803,5.338
glitter trance,23d15764,92.7623,-231.4795,25.4185
scottish smallpipe,90264cbb,-149.6133,112.059,-9.7995
deep vocal house,d48f0b24,96.2967,-218.8848,22.3119
post-punk colombiano,85763d54,-59.451,-134.5276,-3.6936
brass quintet,746bb941,-25.2442,245.7487,-11.7861
canadian contemporary classical,746a7e22,-161.4585,253.2928,21.3301
maghreb,1fa5facc,-13.0597,110.4481,-15.7029
musique peule,291f3fbb,74.9346,91.5087,3.8641
indonesian bamboo,af76c225,55.2928,80.1602,-4.5381
slc hardcore,5ba814b2,-187.7764,-0.5012,-0.2793
rock sergipano,ae555ac9,-86.5227,-24.8605,0.8419
malawian folk,233b6bbc,130.6171,122.9975,6.094
finnish rockabilly,418e3546,-4.5448,5.505,11.8193
hakkapop,3a9329f2,-3.6076,8.8808,7.9727
portuguese death metal,85cd68ae,-221.735,-59.3845,-7.8764
dutch stoner rock,39c7a53e,-211.4224,21.2839,-13.3095
saxophone trio,1b2086d3,-3.7455,133.182,-7.3041
marimba,26cc0fd5,62.4043,304.7553,-21.8771
vintage finnish jazz,e1f8c8d1,-25.8693,245.5017,-9.8603
dhrupad,afd0dedf,-72.1622,212.2604,16.5864
western ny metal,368ddb50,-195.3786,-35.4585,-4.6017
euro hi-nrg,5d1cb5c8,86.8581,-245.5643,21.0369
russian jazz,e52b71f4,22.8342,205.0274,-4.3674
musica colimense,6815e90d,122.1705,89.1823,9.6613
deep northern soul,7121a278,48.9821,26.1315,23.3784
indian instrumental rock,ffbd837d,-147.5455,9.7734,-9.7223
minnesota metal,1e61e75e,-218.9933,-33.8133,-12.204
northamptonshire indie,d85d046e,-85.5076,-103.6949,-6.0532
canadian stoner rock,0bd6c5ff,-210.3458,11.0561,0.4391
epic collage,4f6a95c8,-157.6945,44.6402,8.9396
ho munda,e19e4f81,59.915,-169.2389,-15.6411
nyahbinghi,693071e6,185.4831,35.3606,5.49
kentucky mountain folk,abf66deb,90.7249,245.1662,33.2465
mento,461b8c14,246.745,141.7025,-7.5211
irish ballad,96188471,-63.1229,250.509,11.8792
italian blues,08dea757,16.6467,60.5502,-5.4794
estonian metal,c181b716,-158.6355,-138.8488,-2.7172
muzica banateana,db126d65,57.9981,95.148,-5.8772
piada,339c5a13,355.7139,233.6897,-4.8799
dytyachi pisni,1ac7d84e,88.7648,-48.6,6.4446
classical trombone,2cfa35e5,-74.9981,239.4776,19.375
italian progressive metal,b4b4df4f,-167.7299,-80.7785,17.6254
appalachian black metal,f5bf7fa6,-252.7426,18.6773,10.8872
zither,bc2cd9d6,121.7117,209.9181,18.0331
hangoskonyvek,5fe28989,272.2454,210.6484,-34.872
swiss experimental,c5b906cc,50.9497,50.4768,-2.3064
metal salvadoreno,f630e0dc,-129.3919,18.2011,-1.7739
guggenmusik,e250eeb8,-46.5324,76.9193,-3.827
izvorna muzika,7640390f,61.4216,67.7279,-13.1028
experimental percussion,a841f426,-58.9286,132.7886,-7.4758
dark black metal,ff1de557,-281.3785,14.4362,-2.4475
bikutsi,9f21cb5f,125.6887,-36.7795,-3.9687
tanzorchester,5082456f,60.1704,68.7751,4.9459
lok dohori,76b95b88,-4.452,39.0695,19.5787
american classical piano,1329a9bc,-39.9059,257.9144,-9.855
singaporean punk,2b177ff5,-155.6909,-83.9473,-12.4071
anime game,fd51e56d,-119.1419,-108.0206,-9.8739
eletronica underground brasileira,da19b36d,184.1173,-182.8034,2.7549
italian modern prog,3bf8666c,-177.5682,50.4006,7.1068
salon music,5756c562,-86.0634,210.9161,15.2583
classical accordion,0301683a,-48.4533,226.6853,-21.9031
iranian experimental,cd3091d4,-209.5751,109.8682,-8.3575
thrash-groove metal,2c6a18f5,-166.9439,-149.5576,-6.1523
polish classical piano,2fd202e7,-50.2215,307.7251,-33.3389
kikuyu pop,281db1d3,225.2525,48.8117,21.6866
chilean techno,e0c4f7cf,137.9274,-230.6168,10.9933
hungarian black metal,9ca62075,-266.8496,-66.4737,4.9748
kolo,313514ee,59.358,33.9297,-14.4763
welsh choir,36c658d8,-241.6829,277.4962,-22.5408
bulgarian metal,82d364fc,-163.7588,-75.6236,15.8447
edinburgh metal,bfa73a1c,-215.9077,-26.1221,0.661
dogri pop,e647bbfc,69.5634,-58.0888,-0.786
guatemalan indie,17964da1,-29.9797,-30.2214,13.3146
dutch baroque,3915257d,-173.2902,257.6041,14.9696
czsk black metal,30074b3a,-252.9201,-30.3144,-19.1783
quebec metal,1c5138ac,-142.6426,-93.3367,-6.8367
borneo traditional,5b7e1e6c,43.054,64.4586,-10.4877
rozpravky,544cfd74,131.7741,137.2283,-5.0753
vintage radio show,c384f16f,291.5958,132.3021,-16.0791
alabama hardcore,4db54ca5,-209.8065,-24.0574,6.5945
kikuyu gospel,3a54bd10,98.8302,-60.9181,0.0684
moravian folk,3ad0d623,-42.29,236.3156,4.8461
experimental big band,ac94e9fa,-52.5888,136.6176,29.1446
macedonian rock,0d25f3d5,-48.9551,-37.5736,5.8539
dutch experimental,7d9df04a,-171.6241,143.9304,-27.3789
norwegian choir,9d263084,-219.7512,238.8884,-6.7495
musique soninke,8b1ce4eb,217.9754,108.1837,16.0944
orquesta cubana,f8b43f1d,98.9425,140.9195,-4.3372
chinese wind,adfe637e,-123.6755,214.0028,0.952
pipa,f95bd39d,79.7877,270.8591,-2.2577
cerkes muzikleri,8670e8c3,25.3705,-97.1875,18.2751
rakugo,9d667603,310.4493,219.4133,30.512
delaware indie,b830c612,-130.6124,-38.4999,5.1027
sardinia indie,ad293cf5,-90.8871,-56.525,12.708
punk ecuatoriano,7967de66,-100.817,-6.445,0.4228
tulum,26d81487,-121.4056,93.8736,12.8097
african metal,dc14d0a6,-173.0067,-85.7799,3.1793
autoharp,7b31b8fe,-8.681,129.0781,3.3503
assamese hip hop,be62ae82,97.2457,-52.1705,-6.3616
musique ancienne,6f0d2733,-247.7352,239.6014,16.8388
kapa haka,235e53f1,-83.7128,241.0728,-8.9947
classic nz country,e01a7e36,31.8346,127.1618,7.2004
croatian electronic,a341ec72,198.4426,-256.6354,0.452
rock dominicano,832b72da,-118.4349,-24.1788,23.8554
indie asturiana,336defc6,-55.8597,53.3679,-1.5917
musica blumenauense,313a25fe,-6.8367,21.6921,-8.119
stubenmusik,b668a6c4,220.5501,216.7976,37.4288
synthetic classical,f0076620,-104.7273,104.0589,-6.5446
rock in opposition,cc2005bd,-92.3915,109.749,3.4391
frafra,3b261829,212.7679,8.6543,9.9382
field recording,6a4aceaa,-178.5565,131.4878,-14.8497
ceske chvaly,4cf92f11,-23.8015,6.6256,-5.1805
middle eastern traditional,3584adfc,15.6154,237.0213,11.6299
albanian folk,b49b6df8,-108.2209,153.1845,-40.4596
vintage hawaiian,a96da61c,98.7832,235.3021,8.6681
deep indie singer-songwriter,93da2bf1,-32.8943,43.7866,16.4735
detskie rasskazy,1bb2b076,336.8008,245.0928,27.0776
chinese punk,e055402d,-101.5959,-94.7623,-5.1651
rock pernambucano,b5585207,-105.4752,-37.4952,3.6554
blues band,14589b23,82.6598,47.6013,-0.2697
christian doom metal,6c752485,-193.8757,14.0711,-14.4321
spanish death metal,cae24979,-187.7468,-39.6612,-9.1861
santur,6d68224b,-58.6874,215.0455,-12.4279
folklore panameno,26edcb0f,111.6785,113.3641,-6.7249
early french punk,3abfe4c7,-55.6922,-66.5044,-10.1433
italian soprano,e95c9070,-145.6948,284.9803,-9.1743
mapouka,86d2a76e,212.5587,-172.2266,-7.6203
deep italo disco,98ab6f9a,97.5743,-90.7364,3.4898
rock catarinense,09e47115,-119.9821,-86.117,-22.7167
french experimental rock,24dcd24a,-78.9857,55.4808,-5.4705
serbian metal,a762d863,-201.236,-59.9006,-8.4801
rongmei pop,307f27a0,-49.8283,-7.2409,18.6849
black noise,250db3bb,-267.218,69.4493,44.6807
ceilidh,c7482403,2.2906,65.1845,14.9883
caucasian folk,925cb488,-152.1672,221.2192,10.2999
russian thrash metal,725b5b8a,-134.1873,-155.4751,4.827
sound collage,7b44c8cd,5.4822,116.6054,3.6904
irish experimental electronic,ffe36fdc,43.715,-114.2212,-14.8991
indonesian thrash metal,2f4f449f,-94.8243,-110.6522,-7.0122
haitian traditional,eb4ca991,135.9734,158.7407,-53.0479
slovak metal,148d0663,-189.305,-90.2654,7.4706
gwoka,4d4d57c3,139.9386,89.5563,-0.0777
indie queretano,ed085701,-35.8906,-97.3133,-6.0513
metalcore espanol,b4f780af,-177.0659,-117.7281,-0.1011
belgian hardcore,63ba66c8,-174.9813,16.376,-8.9443
korean traditional,094ea2de,79.5043,205.0014,8.6859
malaysian hardcore,c931bb1e,-180.3879,-27.2782,0.4825
lithuanian metal,d4d1910d,-230.1557,-58.3421,-11.7435
italian baritone,161c6f3c,-110.926,296.1339,-0.378
ukrainian choir,8bdd8d28,-296.1759,268.7697,-34.7098
shehnai,39192e62,-66.4688,234.0965,-4.8237
german contemporary classical,bec8c0e7,-125.2419,247.9319,8.5355
finnish contemporary classical,42fe37f7,-216.7192,280.4604,-9.3736
musica mato-grossense,c378972c,-27.7331,66.7974,1.0227
beat poetry,3aa6dd00,148.3327,192.9702,5.5668
brazilian heavy metal,729fe4bd,-194.6053,-129.1957,-3.247
deep swedish rock,160491c1,-116.5585,-82.5654,2.9276
belgian experimental,105e5fc4,-114.3787,121.3038,-9.6571
macau pop,fda02c82,-46.2029,-31.7474,9.1395
kosovan folk,f812f14e,-108.4651,128.6299,10.7186
djembe,44ec526e,230.6466,138.7446,-87.7721
instrumental black metal,932c7221,-297.3024,-26.6958,-35.9857
alpenpanorama,6b1a8824,123.8319,135.3352,-17.6399
baroque singing,00e90274,-115.0635,217.0168,-0.4873
slash punk,a7be89cf,-204.9713,12.9825,-5.0474
musica amapaense,a4f24b91,28.3447,-12.7837,1.0328
trombone brasileiro,d0c24b90,118.5562,153.9716,3.7011
pontianak indie,daacee02,-74.2595,-44.9065,6.0494
african experimental,ba5a9c6f,-39.449,36.1855,-0.8028
suomisaundi,66057766,131.5315,-225.7706,34.4867
vapor house,5d4bb94a,133.9437,-149.3542,-2.3701
dweilorkest,e440e3d3,25.8913,77.6243,-10.6109
indie nica,8129d3fa,44.4642,-57.5245,-10.3391
nordic orchestra,c6befe09,-221.4101,232.3834,44.2871
electroacoustic composition,9457b029,-145.2692,193.7357,9.0014
musica acoriana,f6b2b6e1,66.1303,-12.251,16.1724
saxony metal,381a66eb,-199.0698,-73.1213,-3.1414
ladakhi pop,68a0d3d6,51.3727,-97.5495,4.3232
normal indie,d8efc34d,-53.8438,39.2335,-2.8262
alaska hip hop,8db40d93,134.9908,-49.4972,-5.7534
mexican power metal,2f13253a,-167.2819,-90.5044,11.2035
musica campineira,37fdde1b,-28.1379,13.7127,0.6581
bandura,ce757767,-91.8862,205.4769,-11.2351
lincoln ne indie,11be9aee,-82.425,14.7758,1.651
soda pop,a63ada63,-12.3117,136.2477,6.1016
danish choir,664cf1ed,-226.2344,282.8868,2.1872
guqin,3dfb3781,141.3214,321.1694,50.9685
recorder,08c8d80b,-62.4053,240.6208,-6.8158
vintage classical singing,4edea3c6,-119.2792,311.6106,-17.1616
british electroacoustic,9fb7c926,-170.9457,180.7626,4.0915
georgian polyphony,1a75a749,-232.5515,290.854,-31.7627
latin american classical piano,4512b122,5.0212,290.9241,-16.0508
spanish stoner rock,256a5878,-176.6828,-65.3607,-5.3237
humour francais,69a5d30c,217.8781,256.3197,28.5635
chill groove,c7a740d6,131.2173,-136.3847,-2.2813
historic classical performance,11307235,71.5337,321.822,-78.7842
antilliaanse folklore,f96eb821,125.3735,85.7959,5.8416
bohol indie,3a972c53,-43.3277,-41.7241,11.2225
idaho hip hop,d59ea4ec,154.5445,-22.6426,-3.6013
cimbalova muzika,f1067304,-41.6216,262.829,11.38
theremin,7a12bff2,-140.6316,118.1038,-13.7489
deep surf music,35d23c7e,-99.2098,31.8196,13.5648
luxembourgian metal,fca26696,-181.232,-121.469,-1.4939
dutch idol pop,1b7f9896,26.5317,-56.766,26.1564
deep hardcore punk,d27fc9fb,-136.4723,6.2543,9.4115
kantele,013b75d2,-65.1855,180.3584,2.9667
turkish black metal,856b93c0,-211.8405,-10.4435,12.6508
french contemporary classical,60caa2bb,-169.5355,234.1044,26.7668
modern performance,c23b8736,-132.3604,202.3653,8.3981
brazilian post-rock,a4bb7933,-156.7769,20.9144,0.6095
musica rondoniense,55713074,24.377,-77.9963,-12.2406
deep space rock,f1b42014,-163.7816,-9.8031,-8.9154
charred death,cda3014e,-249.4133,-66.9196,-9.5499
rock sul-mato-grossense,caf8dd8d,-67.0949,-92.5461,-16.8485
moorish traditional,18785623,103.2962,102.6553,-5.8327
organetto,dff85d62,166.814,54.2328,-19.0328
punk tico,a6453d23,-135.4538,-72.1803,2.6256
bury st edmunds indie,3943c305,-144.5535,15.1551,9.8591
orkney and shetland folk,f2c95e25,-86.7877,171.9923,-14.968
string orchestra,2a52525d,-163.6863,206.8369,17.6201
h8000,27d5482e,-155.424,18.3713,-1.7795
latin american baroque,223092e1,-137.3361,246.841,6.8472
tan co,15c9737a,47.6549,50.1037,-11.1147
south borneo indie,2c15a0fc,-46.0914,-141.3383,7.1489
modern free jazz,e070d645,-32.1618,214.7771,1.4192
italian rockabilly,394ffe43,25.6527,-6.0586,11.0185
classical bass,d104058f,-99.0669,291.5872,11.842
russian modern jazz,31d21ff2,-35.7083,147.0294,26.0525
taiwan graduation song,67cd34cc,-86.6021,64.5093,-16.1386
brazilian surf rock,337225b1,-118.4692,-67.6339,20.8158
